;Lat (DMS);Long (DMS);Depth (m)
1112;48-03-30.336N;069-17-27.614W;-5.11
1113;48-03-30.425N;069-17-31.743W;-3.93
1114;48-03-30.436N;069-17-31.534W;-4.0
1115;48-03-30.723N;069-17-31.140W;-3.88
1116;48-03-30.636N;069-17-30.022W;-3.98
1117;48-03-30.556N;069-17-29.702W;-4.05
1118;48-03-30.655N;069-17-29.289W;-3.98
1119;48-03-30.713N;069-17-29.096W;-4.45
1120;48-03-30.719N;069-17-28.613W;-4.71
1121;48-03-30.706N;069-17-28.387W;-4.93
1122;48-03-30.486N;069-17-27.880W;-5.0
1123;48-03-30.960N;069-17-31.228W;-3.95
1124;48-03-30.872N;069-17-30.601W;-4.0
1125;48-03-30.794N;069-17-30.158W;-4.13
1126;48-03-30.868N;069-17-29.662W;-3.97
1127;48-03-30.968N;069-17-29.283W;-4.35
1128;48-03-30.954N;069-17-29.108W;-4.6
1129;48-03-30.812N;069-17-28.530W;-4.87
1130;48-03-30.942N;069-17-28.361W;-4.79
1131;48-03-30.940N;069-17-27.914W;-5.08
1132;48-03-31.196N;069-17-30.348W;-3.98
1133;48-03-31.324N;069-17-30.126W;-4.05
1134;48-03-31.367N;069-17-29.800W;-4.2
1135;48-03-31.499N;069-17-29.571W;-4.51
1136;48-03-31.363N;069-17-28.891W;-4.65
1137;48-03-31.305N;069-17-28.710W;-4.6
1138;48-03-31.425N;069-17-28.167W;-4.74
1139;48-03-31.423N;069-17-27.854W;-5.01
1140;48-03-31.530N;069-17-30.319W;-4.0
1141;48-03-31.727N;069-17-30.131W;-4.16
1142;48-03-31.831N;069-17-29.860W;-4.25
1143;48-03-31.729N;069-17-29.407W;-4.52
1144;48-03-31.638N;069-17-28.930W;-4.67
1145;48-03-31.631N;069-17-28.589W;-4.67
1146;48-03-31.603N;069-17-28.201W;-4.79
1147;48-03-31.777N;069-17-27.956W;-4.92
1148;48-03-32.068N;069-17-30.697W;-3.99
1149;48-03-32.071N;069-17-30.309W;-4.07
1150;48-03-32.174N;069-17-30.033W;-4.14
1151;48-03-31.950N;069-17-29.581W;-4.38
1152;48-03-31.877N;069-17-29.362W;-4.44
1153;48-03-31.868N;069-17-29.107W;-4.55
1154;48-03-32.008N;069-17-28.783W;-4.64
1155;48-03-31.896N;069-17-28.169W;-4.78
1156;48-03-32.050N;069-17-27.852W;-4.88
1157;48-03-32.196N;069-17-27.604W;-5.03
1158;48-03-32.481N;069-17-30.795W;-3.96
1159;48-03-32.327N;069-17-30.532W;-4.0
1160;48-03-32.474N;069-17-30.218W;-4.13
1161;48-03-32.248N;069-17-29.642W;-4.23
1162;48-03-32.264N;069-17-29.438W;-4.25
1163;48-03-32.505N;069-17-28.932W;-4.4
1164;48-03-32.444N;069-17-28.577W;-4.56
1165;48-03-32.427N;069-17-27.862W;-4.87
1166;48-03-32.360N;069-17-27.602W;-5.0
1167;48-03-32.816N;069-17-31.024W;-3.96
1168;48-03-32.873N;069-17-30.845W;-4.0
1169;48-03-32.660N;069-17-30.450W;-4.11
1170;48-03-32.896N;069-17-29.981W;-4.37
1171;48-03-32.795N;069-17-29.826W;-4.18
1172;48-03-32.772N;069-17-29.250W;-4.33
1173;48-03-32.761N;069-17-28.860W;-4.4
1174;48-03-32.674N;069-17-28.795W;-4.54
1175;48-03-32.739N;069-17-28.333W;-4.54
1176;48-03-32.809N;069-17-27.848W;-4.79
1177;48-03-32.839N;069-17-27.767W;-4.92
1178;48-03-32.732N;069-17-27.380W;-5.1
1179;48-03-33.145N;069-17-31.156W;-3.99
1180;48-03-33.006N;069-17-30.747W;-3.96
1181;48-03-33.051N;069-17-30.310W;-4.1
1182;48-03-33.185N;069-17-30.216W;-4.46
1183;48-03-33.034N;069-17-29.593W;-4.3
1184;48-03-33.071N;069-17-29.456W;-4.36
1185;48-03-32.961N;069-17-28.911W;-4.4
1186;48-03-33.079N;069-17-28.569W;-4.42
1187;48-03-32.976N;069-17-28.198W;-4.73
1188;48-03-33.211N;069-17-27.851W;-4.85
1189;48-03-33.069N;069-17-27.658W;-4.82
1190;48-03-33.294N;069-17-27.383W;-5.0
1191;48-03-33.420N;069-17-30.408W;-4.0
1192;48-03-33.346N;069-17-29.961W;-4.15
1193;48-03-33.401N;069-17-29.600W;-4.3
1194;48-03-33.589N;069-17-29.258W;-4.32
1195;48-03-33.388N;069-17-29.062W;-4.33
1196;48-03-33.468N;069-17-28.568W;-4.64
1197;48-03-33.639N;069-17-28.338W;-4.52
1198;48-03-33.332N;069-17-27.852W;-4.76
1199;48-03-33.560N;069-17-27.600W;-4.86
1200;48-03-33.447N;069-17-27.153W;-5.01
1201;48-03-33.693N;069-17-30.049W;-3.88
1202;48-03-33.680N;069-17-29.835W;-4.07
1203;48-03-33.660N;069-17-29.272W;-4.36
1204;48-03-33.688N;069-17-28.863W;-4.34
1205;48-03-33.953N;069-17-28.856W;-4.38
1206;48-03-33.811N;069-17-28.197W;-4.7
1207;48-03-33.683N;069-17-28.028W;-4.71
1208;48-03-33.679N;069-17-27.586W;-4.85
1209;48-03-33.740N;069-17-27.130W;-4.9
1210;48-03-33.860N;069-17-26.969W;-4.9
1211;48-03-34.230N;069-17-29.988W;-3.98
1212;48-03-34.148N;069-17-29.692W;-3.98
1213;48-03-34.122N;069-17-29.343W;-4.06
1214;48-03-34.136N;069-17-28.867W;-4.26
1215;48-03-34.026N;069-17-28.811W;-4.31
1216;48-03-34.199N;069-17-28.157W;-4.4
1217;48-03-34.080N;069-17-27.929W;-4.57
1218;48-03-34.276N;069-17-27.541W;-4.92
1219;48-03-34.067N;069-17-27.131W;-4.78
1220;48-03-34.114N;069-17-27.029W;-4.93
1221;48-03-34.501N;069-17-30.754W;-3.9
1222;48-03-34.581N;069-17-30.651W;-4.42
1223;48-03-34.583N;069-17-29.329W;-4.08
1224;48-03-34.488N;069-17-28.952W;-4.06
1225;48-03-34.455N;069-17-28.604W;-4.17
1226;48-03-34.451N;069-17-28.166W;-4.51
1227;48-03-34.389N;069-17-28.052W;-4.41
1228;48-03-34.736N;069-17-27.431W;-4.71
1229;48-03-34.412N;069-17-27.149W;-4.78
1230;48-03-34.482N;069-17-26.760W;-4.85
1231;48-03-35.043N;069-17-29.344W;-3.97
1232;48-03-34.890N;069-17-28.869W;-3.96
1233;48-03-35.068N;069-17-28.707W;-4.06
1234;48-03-34.851N;069-17-28.184W;-4.2
1235;48-03-34.957N;069-17-27.840W;-4.54
1236;48-03-35.082N;069-17-27.291W;-4.79
1237;48-03-34.769N;069-17-26.790W;-4.84
1238;48-03-34.984N;069-17-26.475W;-4.98
1239;48-03-34.829N;069-17-26.224W;-5.02
1240;48-03-35.069N;069-17-25.929W;-5.11
1241;48-03-35.289N;069-17-29.286W;-3.96
1242;48-03-35.438N;069-17-28.878W;-3.98
1243;48-03-35.283N;069-17-28.661W;-4.15
1244;48-03-35.356N;069-17-28.358W;-4.14
1245;48-03-35.110N;069-17-27.988W;-4.42
1246;48-03-35.334N;069-17-27.620W;-4.42
1247;48-03-35.358N;069-17-27.150W;-4.74
1248;48-03-35.453N;069-17-26.725W;-4.7
1249;48-03-35.262N;069-17-26.454W;-5.02
1250;48-03-35.339N;069-17-26.294W;-4.94
1251;48-03-35.349N;069-17-25.954W;-5.04
1252;48-03-35.530N;069-17-29.158W;-3.97
1253;48-03-35.621N;069-17-28.589W;-3.98
1254;48-03-35.640N;069-17-28.274W;-4.18
1255;48-03-35.482N;069-17-28.062W;-4.3
1256;48-03-35.692N;069-17-27.478W;-4.29
1257;48-03-35.775N;069-17-27.199W;-4.57
1258;48-03-35.727N;069-17-26.766W;-4.85
1259;48-03-35.478N;069-17-26.373W;-4.9
1260;48-03-35.686N;069-17-26.228W;-4.89
1261;48-03-35.466N;069-17-25.947W;-4.92
1262;48-03-35.765N;069-17-25.480W;-4.99
1263;48-03-36.169N;069-17-28.880W;-3.93
1264;48-03-36.048N;069-17-28.676W;-3.95
1265;48-03-36.055N;069-17-28.253W;-3.99
1266;48-03-35.834N;069-17-27.864W;-4.2
1267;48-03-35.964N;069-17-27.501W;-4.21
1268;48-03-35.924N;069-17-27.255W;-4.41
1269;48-03-36.015N;069-17-26.982W;-4.65
1270;48-03-36.021N;069-17-26.669W;-4.74
1271;48-03-36.089N;069-17-25.993W;-4.72
1272;48-03-35.917N;069-17-25.749W;-4.87
1273;48-03-36.124N;069-17-25.291W;-5.09
1274;48-03-36.003N;069-17-25.244W;-5.07
1275;48-03-36.432N;069-17-28.734W;-4.01
1276;48-03-36.280N;069-17-28.395W;-4.1
1277;48-03-36.459N;069-17-27.806W;-4.07
1278;48-03-36.376N;069-17-27.537W;-4.1
1279;48-03-36.188N;069-17-27.138W;-4.48
1280;48-03-36.207N;069-17-26.901W;-4.64
1281;48-03-36.280N;069-17-26.343W;-4.67
1282;48-03-36.272N;069-17-26.016W;-4.77
1283;48-03-36.215N;069-17-25.696W;-4.9
1284;48-03-36.258N;069-17-25.507W;-4.95
1285;48-03-36.255N;069-17-25.146W;-4.97
1286;48-03-36.584N;069-17-28.620W;-3.9
1287;48-03-36.574N;069-17-28.142W;-3.91
1288;48-03-36.893N;069-17-28.017W;-3.99
1289;48-03-36.723N;069-17-27.500W;-4.1
1290;48-03-36.739N;069-17-27.132W;-4.22
1291;48-03-36.602N;069-17-26.951W;-4.27
1292;48-03-36.634N;069-17-26.602W;-4.42
1293;48-03-36.648N;069-17-26.025W;-4.71
1294;48-03-36.557N;069-17-25.974W;-4.65
1295;48-03-36.702N;069-17-25.387W;-4.84
1296;48-03-36.607N;069-17-24.936W;-4.85
1297;48-03-36.580N;069-17-24.585W;-5.05
1298;48-03-37.060N;069-17-27.885W;-3.84
1299;48-03-37.018N;069-17-27.655W;-3.97
1300;48-03-36.938N;069-17-27.264W;-4.08
1301;48-03-37.092N;069-17-26.713W;-4.2
1302;48-03-37.074N;069-17-26.443W;-4.37
1303;48-03-37.088N;069-17-25.992W;-4.46
1304;48-03-37.055N;069-17-25.693W;-4.49
1305;48-03-37.118N;069-17-25.316W;-4.65
1306;48-03-37.219N;069-17-25.121W;-4.72
1307;48-03-36.926N;069-17-24.588W;-5.02
1308;48-03-36.998N;069-17-24.473W;-5.06
1309;48-03-37.468N;069-17-30.391W;-4.41
1310;48-03-37.399N;069-17-27.148W;-3.91
1311;48-03-37.429N;069-17-26.745W;-4.11
1312;48-03-37.464N;069-17-26.581W;-4.14
1313;48-03-37.418N;069-17-26.165W;-4.29
1314;48-03-37.451N;069-17-25.745W;-4.52
1315;48-03-37.590N;069-17-25.493W;-4.64
1316;48-03-37.305N;069-17-25.037W;-4.76
1317;48-03-37.312N;069-17-24.723W;-4.94
1318;48-03-37.601N;069-17-24.375W;-5.03
1319;48-03-37.576N;069-17-24.152W;-5.02
1320;48-03-37.731N;069-17-26.782W;-3.96
1321;48-03-37.644N;069-17-26.437W;-4.06
1322;48-03-37.766N;069-17-26.193W;-4.13
1323;48-03-37.785N;069-17-25.710W;-4.19
1324;48-03-37.709N;069-17-25.316W;-4.51
1325;48-03-37.744N;069-17-24.997W;-4.59
1326;48-03-37.636N;069-17-24.545W;-4.87
1327;48-03-37.728N;069-17-24.272W;-4.89
1328;48-03-37.737N;069-17-24.027W;-5.02
1329;48-03-37.890N;069-17-23.766W;-5.04
1330;48-03-37.993N;069-17-31.661W;-4.17
1331;48-03-38.307N;069-17-26.577W;-3.94
1332;48-03-38.143N;069-17-26.015W;-3.99
1333;48-03-38.058N;069-17-25.865W;-4.04
1334;48-03-38.234N;069-17-25.267W;-4.15
1335;48-03-38.243N;069-17-25.208W;-4.17
1336;48-03-38.049N;069-17-24.767W;-4.31
1337;48-03-38.051N;069-17-24.228W;-4.65
1338;48-03-38.334N;069-17-23.943W;-4.77
1339;48-03-38.221N;069-17-23.531W;-4.97
1340;48-03-38.209N;069-17-23.292W;-5.11
1341;48-03-38.648N;069-17-27.910W;-3.93
1342;48-03-38.454N;069-17-26.380W;-3.98
1343;48-03-38.568N;069-17-26.198W;-4.03
1344;48-03-38.415N;069-17-25.731W;-3.97
1345;48-03-38.500N;069-17-25.269W;-4.14
1346;48-03-38.610N;069-17-25.081W;-4.23
1347;48-03-38.488N;069-17-24.581W;-4.21
1348;48-03-38.411N;069-17-24.256W;-4.5
1349;48-03-38.401N;069-17-24.000W;-4.75
1350;48-03-38.388N;069-17-23.545W;-4.8
1351;48-03-38.374N;069-17-23.402W;-4.98
1352;48-03-38.552N;069-17-22.978W;-5.08
1353;48-03-38.755N;069-17-27.963W;-4.37
1354;48-03-38.736N;069-17-25.718W;-4.25
1355;48-03-38.890N;069-17-25.613W;-4.01
1356;48-03-38.732N;069-17-25.066W;-4.06
1357;48-03-38.778N;069-17-24.766W;-4.18
1358;48-03-38.796N;069-17-24.423W;-4.21
1359;48-03-39.011N;069-17-23.824W;-4.46
1360;48-03-38.999N;069-17-23.592W;-4.55
1361;48-03-38.705N;069-17-23.241W;-4.87
1362;48-03-39.043N;069-17-22.897W;-4.92
1363;48-03-39.014N;069-17-22.590W;-5.03
1364;48-03-39.182N;069-17-25.265W;-3.89
1365;48-03-39.104N;069-17-25.219W;-3.96
1366;48-03-39.239N;069-17-24.755W;-4.02
1367;48-03-39.145N;069-17-24.501W;-4.17
1368;48-03-39.134N;069-17-24.024W;-4.31
1369;48-03-39.195N;069-17-23.614W;-4.58
1370;48-03-39.239N;069-17-23.239W;-4.82
1371;48-03-39.218N;069-17-22.801W;-4.83
1372;48-03-39.392N;069-17-22.567W;-4.79
1373;48-03-39.366N;069-17-22.328W;-4.93
1374;48-03-39.524N;069-17-25.754W;-4.32
1375;48-03-39.624N;069-17-24.716W;-4.01
1376;48-03-39.449N;069-17-24.279W;-4.05
1377;48-03-39.728N;069-17-24.025W;-4.52
1378;48-03-39.494N;069-17-23.795W;-4.35
1379;48-03-39.483N;069-17-23.279W;-4.85
1380;48-03-39.575N;069-17-22.745W;-4.91
1381;48-03-39.673N;069-17-22.610W;-4.77
1382;48-03-39.662N;069-17-22.267W;-4.92
1383;48-03-39.938N;069-17-24.551W;-4.02
1384;48-03-39.849N;069-17-24.266W;-4.04
1385;48-03-40.044N;069-17-23.837W;-4.13
1386;48-03-39.814N;069-17-23.542W;-4.21
1387;48-03-39.917N;069-17-23.267W;-4.24
1388;48-03-39.791N;069-17-22.824W;-4.48
1389;48-03-40.115N;069-17-22.473W;-4.64
1390;48-03-39.890N;069-17-22.102W;-4.8
1391;48-03-39.828N;069-17-21.678W;-5.03
1392;48-03-40.297N;069-17-24.323W;-4.02
1393;48-03-40.141N;069-17-24.046W;-4.07
1394;48-03-40.339N;069-17-23.791W;-4.09
1395;48-03-40.441N;069-17-23.152W;-4.15
1396;48-03-40.436N;069-17-22.902W;-4.42
1397;48-03-40.358N;069-17-22.510W;-4.19
1398;48-03-40.219N;069-17-22.348W;-4.52
1399;48-03-40.239N;069-17-21.938W;-4.69
1400;48-03-40.186N;069-17-21.434W;-5.01
1401;48-03-40.384N;069-17-21.166W;-4.96
1402;48-03-40.152N;069-17-20.906W;-5.11
1403;48-03-40.505N;069-17-24.289W;-3.99
1404;48-03-40.663N;069-17-23.833W;-4.01
1405;48-03-40.586N;069-17-23.556W;-4.09
1406;48-03-40.573N;069-17-23.352W;-4.14
1407;48-03-40.658N;069-17-23.021W;-4.16
1408;48-03-40.658N;069-17-22.523W;-4.25
1409;48-03-40.672N;069-17-22.072W;-4.25
1410;48-03-40.523N;069-17-21.665W;-4.55
1411;48-03-40.818N;069-17-21.337W;-4.39
1412;48-03-40.674N;069-17-21.002W;-4.66
1413;48-03-40.510N;069-17-20.651W;-4.98
1414;48-03-40.642N;069-17-20.495W;-4.99
1415;48-03-41.056N;069-17-24.367W;-3.97
1416;48-03-40.914N;069-17-23.827W;-3.97
1417;48-03-41.134N;069-17-23.642W;-3.94
1418;48-03-41.121N;069-17-23.362W;-4.09
1419;48-03-40.963N;069-17-23.098W;-4.09
1420;48-03-40.942N;069-17-22.438W;-4.13
1421;48-03-40.908N;069-17-22.202W;-4.18
1422;48-03-40.971N;069-17-21.763W;-4.19
1423;48-03-40.992N;069-17-21.408W;-4.22
1424;48-03-41.209N;069-17-21.257W;-4.2
1425;48-03-40.966N;069-17-20.691W;-4.39
1426;48-03-41.179N;069-17-20.237W;-4.66
1427;48-03-40.912N;069-17-20.119W;-4.85
1428;48-03-40.965N;069-17-19.712W;-4.72
1429;48-03-41.242N;069-17-23.864W;-3.95
1430;48-03-41.408N;069-17-23.536W;-4.38
1431;48-03-41.365N;069-17-23.190W;-4.0
1432;48-03-41.507N;069-17-22.987W;-3.95
1433;48-03-41.271N;069-17-22.385W;-4.05
1434;48-03-41.579N;069-17-22.306W;-4.11
1435;48-03-41.419N;069-17-21.843W;-4.11
1436;48-03-41.403N;069-17-21.308W;-4.09
1437;48-03-41.445N;069-17-21.226W;-4.1
1438;48-03-41.261N;069-17-20.885W;-4.22
1439;48-03-41.575N;069-17-20.282W;-4.9
1440;48-03-41.376N;069-17-19.928W;-4.64
1441;48-03-41.288N;069-17-19.555W;-4.89
1442;48-03-41.291N;069-17-19.215W;-4.92
1443;48-03-41.482N;069-17-19.075W;-4.85
1444;48-03-41.851N;069-17-26.611W;-4.45
1445;48-03-41.611N;069-17-23.264W;-3.91
1446;48-03-41.687N;069-17-22.803W;-3.97
1447;48-03-41.927N;069-17-22.471W;-4.02
1448;48-03-41.614N;069-17-22.114W;-4.04
1449;48-03-41.625N;069-17-21.962W;-4.09
1450;48-03-41.683N;069-17-21.474W;-4.1
1451;48-03-41.720N;069-17-20.798W;-4.12
1452;48-03-41.795N;069-17-20.460W;-4.12
1453;48-03-41.938N;069-17-20.189W;-4.84
1454;48-03-41.628N;069-17-19.503W;-4.69
1455;48-03-41.717N;069-17-19.356W;-4.68
1456;48-03-41.646N;069-17-18.968W;-4.84
1457;48-03-41.871N;069-17-18.586W;-4.78
1458;48-03-41.808N;069-17-18.240W;-4.97
1459;48-03-42.223N;069-17-25.081W;-4.6
1460;48-03-42.290N;069-17-22.925W;-3.98
1461;48-03-42.010N;069-17-22.623W;-4.0
1462;48-03-42.284N;069-17-22.082W;-4.02
1463;48-03-42.243N;069-17-21.779W;-3.98
1464;48-03-42.006N;069-17-21.603W;-4.04
1465;48-03-42.143N;069-17-21.114W;-4.07
1466;48-03-42.219N;069-17-20.845W;-4.1
1467;48-03-42.045N;069-17-20.551W;-4.12
1468;48-03-41.944N;069-17-19.953W;-4.26
1469;48-03-41.977N;069-17-19.707W;-4.36
1470;48-03-42.004N;069-17-19.278W;-4.37
1471;48-03-41.952N;069-17-18.785W;-4.54
1472;48-03-42.221N;069-17-18.576W;-4.7
1473;48-03-42.004N;069-17-18.239W;-4.82
1474;48-03-42.154N;069-17-18.042W;-4.86
1475;48-03-42.534N;069-17-24.952W;-3.87
1476;48-03-42.627N;069-17-24.889W;-4.72
1477;48-03-42.585N;069-17-24.070W;-4.46
1478;48-03-42.426N;069-17-22.706W;-4.02
1479;48-03-42.387N;069-17-22.315W;-3.96
1480;48-03-42.413N;069-17-21.950W;-3.98
1481;48-03-42.316N;069-17-21.356W;-4.26
1482;48-03-42.331N;069-17-21.022W;-4.11
1483;48-03-42.301N;069-17-20.859W;-4.08
1484;48-03-42.524N;069-17-20.486W;-4.06
1485;48-03-42.424N;069-17-20.003W;-4.1
1486;48-03-42.465N;069-17-19.511W;-4.21
1487;48-03-42.321N;069-17-19.322W;-4.36
1488;48-03-42.529N;069-17-18.848W;-4.4
1489;48-03-42.400N;069-17-18.482W;-4.58
1490;48-03-42.418N;069-17-18.154W;-4.75
1491;48-03-42.479N;069-17-17.755W;-5.03
1492;48-03-42.731N;069-17-24.724W;-3.81
1493;48-03-42.765N;069-17-23.840W;-3.9
1494;48-03-42.867N;069-17-22.337W;-3.96
1495;48-03-42.983N;069-17-21.738W;-3.97
1496;48-03-42.841N;069-17-21.592W;-4.05
1497;48-03-42.963N;069-17-20.988W;-4.01
1498;48-03-42.967N;069-17-20.892W;-3.96
1499;48-03-42.727N;069-17-20.338W;-4.07
1500;48-03-42.858N;069-17-19.927W;-4.13
1501;48-03-42.872N;069-17-19.516W;-4.09
1502;48-03-42.885N;069-17-19.292W;-4.13
1503;48-03-42.747N;069-17-19.014W;-4.14
1504;48-03-42.974N;069-17-18.574W;-4.33
1505;48-03-42.804N;069-17-18.251W;-4.43
1506;48-03-42.714N;069-17-17.755W;-4.77
1507;48-03-43.015N;069-17-17.586W;-4.85
1508;48-03-42.751N;069-17-17.321W;-5.06
1509;48-03-43.075N;069-17-21.019W;-3.99
1510;48-03-43.097N;069-17-20.873W;-3.99
1511;48-03-43.036N;069-17-20.579W;-4.0
1512;48-03-43.082N;069-17-20.113W;-4.05
1513;48-03-43.274N;069-17-19.853W;-4.03
1514;48-03-43.111N;069-17-19.444W;-3.97
1515;48-03-43.035N;069-17-19.100W;-4.09
1516;48-03-43.304N;069-17-18.580W;-4.25
1517;48-03-43.050N;069-17-18.244W;-4.45
1518;48-03-43.088N;069-17-17.780W;-4.73
1519;48-03-43.166N;069-17-17.467W;-4.88
1520;48-03-43.097N;069-17-17.208W;-4.89
1521;48-03-43.103N;069-17-16.790W;-4.99
1522;48-03-43.257N;069-17-16.615W;-5.1
1523;48-03-43.585N;069-17-20.616W;-4.02
1524;48-03-43.542N;069-17-20.576W;-3.99
1525;48-03-43.634N;069-17-19.977W;-3.94
1526;48-03-43.688N;069-17-19.826W;-4.02
1527;48-03-43.386N;069-17-19.197W;-4.09
1528;48-03-43.484N;069-17-18.800W;-4.15
1529;48-03-43.567N;069-17-18.552W;-4.26
1530;48-03-43.548N;069-17-18.116W;-4.37
1531;48-03-43.466N;069-17-17.846W;-4.52
1532;48-03-43.396N;069-17-17.484W;-4.75
1533;48-03-43.443N;069-17-17.037W;-4.78
1534;48-03-43.452N;069-17-16.794W;-5.02
1535;48-03-43.724N;069-17-16.323W;-5.02
1536;48-03-43.904N;069-17-22.739W;-4.0
1537;48-03-43.774N;069-17-19.558W;-4.0
1538;48-03-44.075N;069-17-19.323W;-4.01
1539;48-03-44.021N;069-17-18.946W;-4.04
1540;48-03-44.077N;069-17-18.706W;-4.08
1541;48-03-43.800N;069-17-17.941W;-4.29
1542;48-03-43.959N;069-17-17.518W;-4.23
1543;48-03-43.882N;069-17-17.210W;-4.46
1544;48-03-43.767N;069-17-16.841W;-4.72
1545;48-03-43.968N;069-17-16.384W;-4.93
1546;48-03-44.317N;069-17-21.101W;-4.0
1547;48-03-44.200N;069-17-20.254W;-4.12
1548;48-03-44.235N;069-17-20.054W;-3.98
1549;48-03-44.329N;069-17-18.829W;-4.0
1550;48-03-44.454N;069-17-18.576W;-4.02
1551;48-03-44.104N;069-17-18.107W;-4.07
1552;48-03-44.166N;069-17-17.716W;-4.25
1553;48-03-44.210N;069-17-17.682W;-4.09
1554;48-03-44.338N;069-17-17.227W;-4.29
1555;48-03-44.224N;069-17-16.827W;-4.57
1556;48-03-44.177N;069-17-16.343W;-4.89
1557;48-03-44.516N;069-17-20.724W;-4.03
1558;48-03-44.534N;069-17-18.842W;-4.03
1559;48-03-44.556N;069-17-18.575W;-4.0
1560;48-03-44.686N;069-17-18.123W;-4.06
1561;48-03-44.752N;069-17-17.798W;-4.01
1562;48-03-44.634N;069-17-17.523W;-4.0
1563;48-03-44.518N;069-17-17.049W;-4.23
1564;48-03-44.543N;069-17-16.818W;-4.34
1565;48-03-44.462N;069-17-16.323W;-4.72
1566;48-03-44.540N;069-17-16.076W;-4.76
1567;48-03-44.777N;069-17-15.847W;-4.76
1568;48-03-45.051N;069-17-18.610W;-4.0
1569;48-03-44.866N;069-17-18.154W;-3.98
1570;48-03-44.932N;069-17-17.925W;-3.92
1571;48-03-44.944N;069-17-17.435W;-3.97
1572;48-03-44.903N;069-17-17.129W;-4.1
1573;48-03-45.084N;069-17-16.840W;-4.12
1574;48-03-44.866N;069-17-16.325W;-4.46
1575;48-03-44.952N;069-17-16.085W;-4.67
1576;48-03-44.828N;069-17-15.592W;-4.97
1577;48-03-45.055N;069-17-15.468W;-4.92
1578;48-03-45.240N;069-17-18.492W;-3.95
1579;48-03-45.223N;069-17-18.410W;-3.93
1580;48-03-45.461N;069-17-17.963W;-3.93
1581;48-03-45.329N;069-17-17.026W;-4.05
1582;48-03-45.511N;069-17-16.631W;-4.05
1583;48-03-45.374N;069-17-16.452W;-4.2
1584;48-03-45.183N;069-17-16.160W;-4.28
1585;48-03-45.288N;069-17-15.743W;-4.66
1586;48-03-45.184N;069-17-15.400W;-4.84
1587;48-03-45.369N;069-17-14.896W;-4.86
1588;48-03-45.562N;069-17-17.730W;-3.99
1589;48-03-45.562N;069-17-17.043W;-3.81
1590;48-03-45.820N;069-17-16.754W;-4.02
1591;48-03-45.798N;069-17-16.457W;-4.06
1592;48-03-45.712N;069-17-15.901W;-4.13
1593;48-03-45.610N;069-17-15.624W;-4.49
1594;48-03-45.782N;069-17-15.348W;-5.1
1595;48-03-45.551N;069-17-14.909W;-4.81
1596;48-03-45.776N;069-17-14.705W;-4.6
1597;48-03-45.722N;069-17-14.417W;-4.78
1598;48-03-46.016N;069-17-16.881W;-3.97
1599;48-03-46.126N;069-17-16.436W;-4.07
1600;48-03-46.054N;069-17-15.967W;-4.15
1601;48-03-46.202N;069-17-15.895W;-4.12
1602;48-03-46.004N;069-17-15.229W;-4.25
1603;48-03-46.191N;069-17-14.965W;-4.87
1604;48-03-46.027N;069-17-14.477W;-4.57
1605;48-03-46.078N;069-17-14.161W;-4.59
1606;48-03-46.160N;069-17-13.750W;-4.77
1607;48-03-46.168N;069-17-13.523W;-4.91
1608;48-03-46.283N;069-17-18.461W;-3.87
1609;48-03-46.335N;069-17-18.246W;-4.02
1610;48-03-46.405N;069-17-16.287W;-4.39
1611;48-03-46.556N;069-17-16.250W;-4.07
1612;48-03-46.402N;069-17-15.775W;-4.07
1613;48-03-46.318N;069-17-15.511W;-4.34
1614;48-03-46.577N;069-17-15.133W;-4.13
1615;48-03-46.323N;069-17-14.722W;-4.14
1616;48-03-46.373N;069-17-14.201W;-4.26
1617;48-03-46.434N;069-17-13.987W;-4.37
1618;48-03-46.501N;069-17-13.449W;-4.61
1619;48-03-46.557N;069-17-13.072W;-4.88
1620;48-03-46.533N;069-17-12.736W;-4.94
1621;48-03-46.657N;069-17-16.150W;-3.96
1622;48-03-46.659N;069-17-15.643W;-4.04
1623;48-03-46.681N;069-17-15.359W;-4.02
1624;48-03-46.887N;069-17-14.925W;-4.11
1625;48-03-46.939N;069-17-14.654W;-4.17
1626;48-03-46.958N;069-17-14.388W;-4.12
1627;48-03-46.927N;069-17-13.880W;-4.27
1628;48-03-46.667N;069-17-13.461W;-4.45
1629;48-03-46.660N;069-17-13.158W;-4.63
1630;48-03-46.646N;069-17-12.834W;-4.7
1631;48-03-46.813N;069-17-12.357W;-4.91
1632;48-03-46.828N;069-17-11.993W;-4.92
1633;48-03-47.136N;069-17-18.547W;-4.06
1634;48-03-47.307N;069-17-18.374W;-3.88
1635;48-03-47.297N;069-17-15.607W;-3.97
1636;48-03-47.288N;069-17-15.196W;-4.29
1637;48-03-47.035N;069-17-14.907W;-4.1
1638;48-03-47.051N;069-17-14.801W;-4.08
1639;48-03-47.024N;069-17-14.380W;-4.13
1640;48-03-47.220N;069-17-13.917W;-4.11
1641;48-03-47.005N;069-17-13.436W;-4.19
1642;48-03-47.140N;069-17-13.127W;-4.29
1643;48-03-47.151N;069-17-12.707W;-4.32
1644;48-03-47.243N;069-17-12.313W;-4.59
1645;48-03-47.008N;069-17-12.027W;-4.72
1646;48-03-47.307N;069-17-11.864W;-4.8
1647;48-03-47.207N;069-17-11.359W;-4.88
1648;48-03-47.634N;069-17-18.191W;-3.99
