;Lat (DMS);Long (DMS);Depth (m)
95435;47-53-57.480N;069-35-56.760W;20.44
95436;47-53-57.480N;069-35-56.400W;20.5
95437;47-53-57.480N;069-35-56.040W;20.54
95438;47-53-57.480N;069-35-55.680W;20.34
95439;47-53-57.480N;069-35-55.320W;20.28
95440;47-53-57.480N;069-35-54.960W;20.38
95441;47-53-57.480N;069-35-54.600W;20.45
95442;47-53-57.480N;069-35-54.240W;20.52
95443;47-53-57.480N;069-35-53.880W;20.55
95444;47-53-57.480N;069-35-53.520W;20.6
95445;47-53-57.480N;069-35-53.160W;20.58
95446;47-53-57.480N;069-35-52.800W;20.61
95447;47-53-57.480N;069-35-52.440W;20.54
95448;47-53-57.480N;069-35-52.080W;20.54
95449;47-53-57.480N;069-35-51.720W;20.44
95450;47-53-57.480N;069-35-51.360W;20.39
95451;47-53-57.480N;069-35-51.000W;20.32
95452;47-53-57.480N;069-35-50.640W;20.35
95453;47-53-57.480N;069-35-50.280W;20.45
95454;47-53-57.480N;069-35-49.920W;20.6
95455;47-53-57.480N;069-35-49.560W;20.58
95456;47-53-57.480N;069-35-49.200W;20.68
95457;47-53-57.480N;069-35-48.840W;20.65
95458;47-53-57.480N;069-35-48.480W;20.64
95459;47-53-57.480N;069-35-48.120W;20.44
95460;47-53-57.480N;069-35-47.760W;20.37
95461;47-53-57.480N;069-35-47.400W;20.26
95462;47-53-57.480N;069-35-47.040W;20.13
95463;47-53-57.480N;069-35-46.680W;20.05
95464;47-53-57.480N;069-35-46.320W;20.07
95465;47-53-57.480N;069-35-45.960W;20.09
95466;47-53-57.480N;069-35-45.600W;20.08
95467;47-53-57.480N;069-35-45.240W;20.07
95468;47-53-57.480N;069-35-44.880W;20.11
95469;47-53-57.480N;069-35-44.520W;20.1
95470;47-53-57.480N;069-35-44.160W;20.2
95471;47-53-57.480N;069-35-43.800W;20.18
95472;47-53-57.480N;069-35-43.440W;20.1
95473;47-53-57.480N;069-35-43.080W;20.05
95474;47-53-57.480N;069-35-42.720W;20.04
95475;47-53-57.480N;069-35-42.360W;20.06
95476;47-53-57.480N;069-35-42.000W;20.03
95477;47-53-57.480N;069-35-41.640W;20.07
95478;47-53-57.480N;069-35-41.280W;20.09
95479;47-53-57.480N;069-35-40.920W;20.2
95480;47-53-57.480N;069-35-40.560W;20.31
95481;47-53-57.480N;069-35-40.200W;20.39
95482;47-53-57.480N;069-35-39.840W;20.5
95483;47-53-57.480N;069-35-39.480W;20.61
95484;47-53-57.480N;069-35-39.120W;20.69
95485;47-53-57.480N;069-35-38.760W;20.79
95486;47-53-57.480N;069-35-38.400W;20.6
95487;47-53-57.480N;069-35-38.040W;20.69
95488;47-53-57.480N;069-35-37.680W;20.54
95489;47-53-57.480N;069-35-37.320W;20.52
95490;47-53-57.480N;069-35-36.960W;20.52
95491;47-53-57.480N;069-35-36.600W;20.51
95492;47-53-57.480N;069-35-36.240W;20.52
95493;47-53-57.480N;069-35-35.880W;20.49
95494;47-53-57.480N;069-35-35.520W;20.36
95495;47-53-57.480N;069-35-35.160W;20.29
95496;47-53-57.480N;069-35-34.800W;20.2
95497;47-53-57.480N;069-35-34.440W;20.19
95498;47-53-57.480N;069-35-34.080W;20.05
95499;47-53-57.480N;069-35-33.720W;20.0
95500;47-53-57.480N;069-35-33.360W;19.81
95501;47-53-57.480N;069-35-33.000W;19.69
95502;47-53-57.480N;069-35-32.640W;19.7
95503;47-53-57.480N;069-35-32.280W;19.83
95504;47-53-57.480N;069-35-31.920W;19.65
95505;47-53-57.480N;069-35-31.560W;19.7
95506;47-53-57.480N;069-35-31.200W;19.87
95507;47-53-57.480N;069-35-30.840W;19.97
95508;47-53-57.480N;069-35-30.480W;19.96
95509;47-53-57.480N;069-35-30.120W;20.01
95510;47-53-57.480N;069-35-29.760W;20.03
95511;47-53-57.480N;069-35-29.400W;20.36
95512;47-53-57.480N;069-35-29.040W;20.36
95513;47-53-57.480N;069-35-28.680W;19.88
95514;47-53-57.480N;069-35-28.320W;20.0
95515;47-53-57.480N;069-35-27.960W;20.17
95516;47-53-57.480N;069-35-27.600W;20.14
95517;47-53-57.480N;069-35-27.240W;20.08
95518;47-53-57.480N;069-35-26.880W;20.04
95519;47-53-57.480N;069-35-26.520W;20.01
95520;47-53-57.480N;069-35-26.160W;20.07
95521;47-53-57.480N;069-35-25.800W;20.3
95522;47-53-57.480N;069-35-25.440W;20.21
95523;47-53-57.480N;069-35-25.080W;20.17
95524;47-53-57.480N;069-35-24.720W;19.95
95525;47-53-57.480N;069-35-24.360W;19.97
95526;47-53-57.480N;069-35-24.000W;19.81
95527;47-53-57.480N;069-35-23.640W;19.72
95528;47-53-57.480N;069-35-23.280W;19.66
95529;47-53-57.480N;069-35-22.920W;19.52
95530;47-53-57.480N;069-35-22.560W;19.39
95531;47-53-57.480N;069-35-22.200W;19.25
95532;47-53-57.480N;069-35-21.840W;19.13
95533;47-53-57.480N;069-35-21.480W;18.96
95534;47-53-57.480N;069-35-21.120W;18.97
95535;47-53-57.480N;069-35-20.760W;18.95
95536;47-53-57.480N;069-35-20.400W;19.01
95537;47-53-57.480N;069-35-20.040W;19.02
95538;47-53-57.480N;069-35-19.680W;18.92
95539;47-53-57.480N;069-35-19.320W;19.04
95540;47-53-57.480N;069-35-18.960W;19.02
95541;47-53-57.480N;069-35-18.600W;18.96
95542;47-53-57.480N;069-35-18.240W;19.04
95543;47-53-57.480N;069-35-17.880W;19.07
95544;47-53-57.480N;069-35-17.520W;19.18
95545;47-53-57.480N;069-35-17.160W;19.14
95546;47-53-57.480N;069-35-16.800W;19.21
95547;47-53-57.480N;069-35-16.440W;19.26
95548;47-53-57.480N;069-35-16.080W;19.27
95549;47-53-57.480N;069-35-15.720W;19.32
95550;47-53-57.480N;069-35-15.360W;19.54
95551;47-53-57.480N;069-35-15.000W;19.63
95552;47-53-57.480N;069-35-14.640W;19.62
95553;47-53-57.480N;069-35-14.280W;19.48
95554;47-53-57.480N;069-35-13.920W;19.51
95555;47-53-57.480N;069-35-13.560W;19.38
95556;47-53-57.480N;069-35-13.200W;19.43
95557;47-53-57.480N;069-35-12.840W;19.48
95558;47-53-57.480N;069-35-12.480W;19.41
95559;47-53-57.480N;069-35-12.120W;19.16
95560;47-53-57.480N;069-35-11.760W;19.05
95561;47-53-57.480N;069-35-11.400W;19.02
95562;47-53-57.480N;069-35-11.040W;19.04
95563;47-53-57.480N;069-35-10.680W;19.05
95564;47-53-57.480N;069-35-10.320W;19.16
95565;47-53-57.480N;069-35-09.960W;19.11
95566;47-53-57.480N;069-35-09.600W;19.04
95567;47-53-57.480N;069-35-09.240W;18.84
95568;47-53-57.480N;069-35-08.880W;18.89
95569;47-53-57.480N;069-35-08.520W;18.96
95570;47-53-57.480N;069-35-08.160W;19.01
95571;47-53-57.480N;069-35-07.800W;18.99
95572;47-53-57.480N;069-35-07.440W;18.9
95573;47-53-57.480N;069-35-07.080W;18.93
95574;47-53-57.480N;069-35-06.720W;18.94
95575;47-53-57.480N;069-35-06.360W;18.89
95576;47-53-57.480N;069-35-06.000W;18.8
95577;47-53-57.480N;069-35-05.640W;18.82
95578;47-53-57.480N;069-35-05.280W;18.76
95579;47-53-57.480N;069-35-04.920W;18.65
95580;47-53-57.480N;069-35-04.560W;18.43
95581;47-53-57.480N;069-35-04.200W;18.29
95582;47-53-57.480N;069-35-03.840W;18.8
95583;47-53-57.480N;069-35-03.480W;18.72
95584;47-53-57.480N;069-35-03.120W;18.77
95585;47-53-57.480N;069-35-02.760W;18.69
95586;47-53-57.480N;069-35-02.400W;18.62
95587;47-53-57.480N;069-35-02.040W;18.72
95588;47-53-57.480N;069-35-01.680W;18.65
95589;47-53-57.480N;069-35-01.320W;18.66
95590;47-53-57.480N;069-35-00.960W;18.77
95591;47-53-57.480N;069-35-00.600W;18.79
95592;47-53-57.480N;069-35-00.240W;18.74
95593;47-53-57.480N;069-34-59.880W;18.68
95594;47-53-57.480N;069-34-59.520W;18.85
95595;47-53-57.480N;069-34-59.160W;18.66
95596;47-53-57.480N;069-34-58.800W;18.68
95597;47-53-57.480N;069-34-58.440W;18.48
95598;47-53-57.480N;069-34-58.080W;18.39
95599;47-53-57.480N;069-34-57.720W;18.32
95600;47-53-57.480N;069-34-57.360W;18.25
95601;47-53-57.480N;069-34-57.000W;18.24
95602;47-53-57.480N;069-34-56.640W;18.3
95603;47-53-57.480N;069-34-56.280W;18.27
95604;47-53-57.480N;069-34-55.920W;18.23
95605;47-53-57.480N;069-34-55.560W;18.28
95606;47-53-57.480N;069-34-55.200W;18.3
95607;47-53-57.480N;069-34-54.840W;18.38
95608;47-53-57.480N;069-34-54.480W;18.44
95609;47-53-57.480N;069-34-54.120W;18.48
95610;47-53-57.480N;069-34-53.760W;18.44
95611;47-53-57.480N;069-34-53.400W;18.47
95612;47-53-57.480N;069-34-53.040W;18.49
95613;47-53-57.480N;069-34-52.680W;18.48
95614;47-53-57.480N;069-34-52.320W;18.57
95615;47-53-57.480N;069-34-51.960W;18.55
95616;47-53-57.480N;069-34-51.600W;18.56
95617;47-53-57.480N;069-34-51.240W;18.52
95618;47-53-57.480N;069-34-50.880W;18.49
95619;47-53-57.480N;069-34-50.520W;18.19
95620;47-53-57.480N;069-34-50.160W;18.07
95621;47-53-57.480N;069-34-49.800W;18.12
95622;47-53-57.480N;069-34-49.440W;18.05
95623;47-53-57.480N;069-34-49.080W;17.93
95624;47-53-57.480N;069-34-48.720W;17.98
95625;47-53-57.480N;069-34-48.360W;18.02
95626;47-53-57.480N;069-34-48.000W;17.99
95627;47-53-57.480N;069-34-47.640W;17.97
95628;47-53-57.480N;069-34-47.280W;17.96
95629;47-53-57.480N;069-34-46.920W;18.01
95630;47-53-57.480N;069-34-46.560W;18.04
95631;47-53-57.480N;069-34-46.200W;18.04
95632;47-53-57.480N;069-34-45.840W;18.07
95633;47-53-57.480N;069-34-45.480W;18.06
95634;47-53-57.480N;069-34-45.120W;18.03
95635;47-53-57.480N;069-34-44.760W;18.09
95636;47-53-57.480N;069-34-44.400W;18.12
95637;47-53-57.480N;069-34-44.040W;18.11
95638;47-53-57.480N;069-34-43.680W;18.18
95639;47-53-57.480N;069-34-43.320W;18.17
95640;47-53-57.480N;069-34-42.960W;18.09
95641;47-53-57.480N;069-34-42.600W;18.08
95642;47-53-57.480N;069-34-42.240W;18.13
95643;47-53-57.480N;069-34-41.880W;18.12
95644;47-53-57.480N;069-34-41.520W;18.09
95645;47-53-57.480N;069-34-41.160W;18.16
95646;47-53-57.480N;069-34-40.800W;18.06
95647;47-53-57.480N;069-34-40.440W;18.23
95648;47-53-57.480N;069-34-40.080W;18.3
95649;47-53-57.480N;069-34-39.720W;18.23
95650;47-53-57.480N;069-34-39.360W;18.12
95651;47-53-57.480N;069-34-39.000W;18.1
95652;47-53-57.480N;069-34-38.640W;18.04
95653;47-53-57.480N;069-34-38.280W;17.95
95654;47-53-57.480N;069-34-37.920W;17.8
95655;47-53-57.480N;069-34-37.560W;17.73
95656;47-53-57.480N;069-34-37.200W;17.73
95657;47-53-57.480N;069-34-36.840W;17.63
95658;47-53-57.480N;069-34-36.480W;17.51
95659;47-53-57.480N;069-34-36.120W;17.57
95660;47-53-57.480N;069-34-35.760W;17.4
95661;47-53-57.480N;069-34-35.400W;17.3
95662;47-53-57.480N;069-34-35.040W;17.23
95663;47-53-57.480N;069-34-34.680W;17.19
95664;47-53-57.480N;069-34-34.320W;17.13
95665;47-53-57.480N;069-34-33.960W;17.09
95666;47-53-57.480N;069-34-33.600W;16.91
95667;47-53-57.480N;069-34-33.240W;17.02
95668;47-53-57.480N;069-34-32.880W;17.05
95669;47-53-57.480N;069-34-32.520W;16.41
95670;47-53-57.480N;069-34-32.160W;16.26
95671;47-53-57.480N;069-34-31.800W;16.09
95672;47-53-57.480N;069-34-31.440W;16.18
95673;47-53-57.480N;069-34-31.080W;16.08
95674;47-53-57.480N;069-34-30.720W;16.3
95675;47-53-57.480N;069-34-30.360W;16.18
95676;47-53-57.480N;069-34-30.000W;16.07
95677;47-53-57.480N;069-34-29.640W;15.9
95678;47-53-57.480N;069-34-29.280W;15.93
95679;47-53-57.480N;069-34-28.920W;15.46
95680;47-53-57.480N;069-34-28.560W;15.53
95681;47-53-57.480N;069-34-28.200W;15.4
95682;47-53-57.480N;069-34-27.840W;15.34
95683;47-53-57.480N;069-34-27.480W;15.15
95684;47-53-57.480N;069-34-27.120W;15.26
95685;47-53-57.480N;069-34-26.760W;14.99
95686;47-53-57.480N;069-34-26.400W;14.77
95687;47-53-57.480N;069-34-26.040W;14.86
95688;47-53-57.480N;069-34-25.680W;14.73
95689;47-53-57.480N;069-34-25.320W;14.46
95690;47-53-57.480N;069-34-24.960W;14.37
95691;47-53-57.480N;069-34-24.600W;14.36
95692;47-53-57.480N;069-34-24.240W;14.52
95693;47-53-57.480N;069-34-23.880W;14.64
95694;47-53-57.480N;069-34-23.520W;14.31
95695;47-53-57.480N;069-34-23.160W;14.14
95696;47-53-57.480N;069-34-22.800W;14.06
95697;47-53-57.480N;069-34-22.440W;14.16
95698;47-53-57.480N;069-34-22.080W;14.18
95699;47-53-57.480N;069-34-21.720W;14.02
95700;47-53-57.480N;069-34-21.360W;13.64
95701;47-53-57.480N;069-34-21.000W;13.41
95702;47-53-57.480N;069-34-20.640W;13.39
95703;47-53-57.480N;069-34-20.280W;13.5
95704;47-53-57.480N;069-34-19.920W;13.51
95705;47-53-57.480N;069-34-19.560W;13.12
95706;47-53-57.480N;069-34-19.200W;13.22
95707;47-53-57.480N;069-34-18.840W;12.86
95708;47-53-57.480N;069-34-18.480W;12.62
95709;47-53-57.480N;069-34-18.120W;12.58
95710;47-53-57.480N;069-34-17.760W;12.79
95711;47-53-57.480N;069-34-17.400W;12.83
95712;47-53-57.480N;069-34-17.040W;12.59
95713;47-53-57.480N;069-34-16.680W;12.51
95714;47-53-57.480N;069-34-16.320W;12.84
95715;47-53-57.480N;069-34-05.160W;13.72
95716;47-53-57.480N;069-34-04.800W;13.32
95717;47-53-57.480N;069-34-04.440W;13.29
95718;47-53-57.480N;069-34-04.080W;13.25
95719;47-53-57.480N;069-34-03.720W;13.32
95720;47-53-57.480N;069-34-03.360W;13.3
95721;47-53-57.480N;069-34-03.000W;13.35
95722;47-53-57.480N;069-34-02.640W;13.35
95723;47-53-57.480N;069-34-02.280W;13.28
95724;47-53-57.480N;069-34-01.920W;13.2
95725;47-53-57.480N;069-34-01.560W;13.29
95726;47-53-57.480N;069-34-01.200W;13.21
95727;47-53-57.480N;069-34-00.840W;13.18
95728;47-53-57.480N;069-34-00.480W;13.25
95729;47-53-57.480N;069-34-00.120W;13.25
95730;47-53-57.480N;069-33-59.760W;13.38
95731;47-53-57.424N;069-33-58.146W;14.02
95732;47-53-57.480N;069-33-57.960W;13.36
95733;47-53-57.480N;069-33-54.360W;13.5
95734;47-53-57.840N;069-35-59.640W;20.46
95735;47-53-57.840N;069-35-59.280W;20.43
95736;47-53-57.840N;069-35-58.920W;20.39
95737;47-53-57.840N;069-35-58.560W;20.45
95738;47-53-57.840N;069-35-58.200W;20.4
95739;47-53-57.840N;069-35-57.840W;20.37
95740;47-53-57.840N;069-35-57.480W;20.41
95741;47-53-57.840N;069-35-57.120W;20.43
95742;47-53-57.840N;069-35-56.760W;20.42
95743;47-53-57.840N;069-35-56.400W;20.55
95744;47-53-57.840N;069-35-56.040W;20.45
95745;47-53-57.840N;069-35-55.680W;20.4
95746;47-53-57.840N;069-35-55.320W;20.34
95747;47-53-57.840N;069-35-54.960W;20.35
95748;47-53-57.840N;069-35-54.600W;20.45
95749;47-53-57.840N;069-35-54.240W;20.52
95750;47-53-57.840N;069-35-53.880W;20.53
95751;47-53-57.840N;069-35-53.520W;20.53
95752;47-53-57.840N;069-35-53.160W;20.51
95753;47-53-57.840N;069-35-52.800W;20.49
95754;47-53-57.840N;069-35-52.440W;20.44
95755;47-53-57.840N;069-35-52.080W;20.42
95756;47-53-57.840N;069-35-51.720W;20.36
95757;47-53-57.840N;069-35-51.360W;20.33
95758;47-53-57.840N;069-35-51.000W;20.31
95759;47-53-57.840N;069-35-50.640W;20.34
95760;47-53-57.840N;069-35-50.280W;20.44
95761;47-53-57.840N;069-35-49.920W;20.66
95762;47-53-57.840N;069-35-49.560W;20.62
95763;47-53-57.840N;069-35-49.200W;20.58
95764;47-53-57.840N;069-35-48.840W;20.54
95765;47-53-57.840N;069-35-48.480W;20.55
95766;47-53-57.840N;069-35-48.120W;20.48
95767;47-53-57.840N;069-35-47.760W;20.42
95768;47-53-57.840N;069-35-47.400W;20.28
95769;47-53-57.840N;069-35-47.040W;20.25
95770;47-53-57.840N;069-35-46.680W;20.18
95771;47-53-57.840N;069-35-46.320W;19.98
95772;47-53-57.840N;069-35-45.960W;20.12
95773;47-53-57.840N;069-35-45.600W;20.13
95774;47-53-57.840N;069-35-45.240W;20.06
95775;47-53-57.840N;069-35-44.880W;20.04
95776;47-53-57.840N;069-35-44.520W;20.07
95777;47-53-57.840N;069-35-44.160W;20.08
95778;47-53-57.840N;069-35-43.800W;20.14
95779;47-53-57.840N;069-35-43.440W;20.15
95780;47-53-57.840N;069-35-43.080W;20.03
95781;47-53-57.840N;069-35-42.720W;19.97
95782;47-53-57.840N;069-35-42.360W;19.9
95783;47-53-57.840N;069-35-42.000W;19.97
95784;47-53-57.840N;069-35-41.640W;19.9
95785;47-53-57.840N;069-35-41.280W;19.95
95786;47-53-57.840N;069-35-40.920W;20.07
95787;47-53-57.840N;069-35-40.560W;20.16
95788;47-53-57.840N;069-35-40.200W;20.26
95789;47-53-57.840N;069-35-39.840W;20.32
95790;47-53-57.840N;069-35-39.480W;20.59
95791;47-53-57.840N;069-35-39.120W;20.59
95792;47-53-57.840N;069-35-38.760W;20.69
95793;47-53-57.840N;069-35-38.400W;20.72
95794;47-53-57.840N;069-35-38.040W;20.72
95795;47-53-57.840N;069-35-37.680W;20.61
95796;47-53-57.840N;069-35-37.320W;20.55
95797;47-53-57.840N;069-35-36.960W;20.49
95798;47-53-57.840N;069-35-36.600W;20.41
95799;47-53-57.840N;069-35-36.240W;20.47
95800;47-53-57.840N;069-35-35.880W;20.45
95801;47-53-57.840N;069-35-35.520W;20.34
95802;47-53-57.840N;069-35-35.160W;20.3
95803;47-53-57.840N;069-35-34.800W;20.16
95804;47-53-57.840N;069-35-34.440W;20.14
95805;47-53-57.840N;069-35-34.080W;20.1
95806;47-53-57.840N;069-35-33.720W;20.01
95807;47-53-57.840N;069-35-33.360W;19.95
95808;47-53-57.840N;069-35-33.000W;19.9
95809;47-53-57.840N;069-35-32.640W;19.7
95810;47-53-57.840N;069-35-32.280W;19.68
95811;47-53-57.840N;069-35-31.920W;19.61
95812;47-53-57.840N;069-35-31.560W;19.62
95813;47-53-57.840N;069-35-31.200W;19.73
95814;47-53-57.840N;069-35-30.840W;19.79
95815;47-53-57.840N;069-35-30.480W;19.98
95816;47-53-57.840N;069-35-30.120W;20.07
95817;47-53-57.840N;069-35-29.760W;20.2
95818;47-53-57.840N;069-35-29.400W;20.62
95819;47-53-57.840N;069-35-29.040W;20.22
95820;47-53-57.840N;069-35-28.680W;19.97
95821;47-53-57.840N;069-35-28.320W;19.99
95822;47-53-57.840N;069-35-27.960W;20.17
95823;47-53-57.840N;069-35-27.600W;20.13
95824;47-53-57.840N;069-35-27.240W;20.3
95825;47-53-57.840N;069-35-26.880W;20.14
95826;47-53-57.840N;069-35-26.520W;20.37
95827;47-53-57.840N;069-35-26.160W;20.41
95828;47-53-57.840N;069-35-25.800W;20.37
95829;47-53-57.840N;069-35-25.440W;20.38
95830;47-53-57.840N;069-35-25.080W;20.26
95831;47-53-57.840N;069-35-24.720W;20.03
95832;47-53-57.840N;069-35-24.360W;20.02
95833;47-53-57.840N;069-35-24.000W;19.9
95834;47-53-57.840N;069-35-23.640W;19.54
95835;47-53-57.840N;069-35-23.280W;19.5
95836;47-53-57.840N;069-35-22.920W;19.26
95837;47-53-57.840N;069-35-22.560W;19.43
95838;47-53-57.840N;069-35-22.200W;19.18
95839;47-53-57.840N;069-35-21.840W;19.15
95840;47-53-57.840N;069-35-21.480W;19.11
95841;47-53-57.840N;069-35-21.120W;19.12
95842;47-53-57.840N;069-35-20.760W;19.12
95843;47-53-57.840N;069-35-20.400W;19.12
95844;47-53-57.840N;069-35-20.040W;19.1
95845;47-53-57.840N;069-35-19.680W;19.07
95846;47-53-57.840N;069-35-19.320W;19.09
95847;47-53-57.840N;069-35-18.960W;19.2
95848;47-53-57.840N;069-35-18.600W;19.16
95849;47-53-57.840N;069-35-18.240W;19.19
95850;47-53-57.840N;069-35-17.880W;19.23
95851;47-53-57.840N;069-35-17.520W;19.31
95852;47-53-57.840N;069-35-17.160W;19.31
95853;47-53-57.840N;069-35-16.800W;19.33
95854;47-53-57.840N;069-35-16.440W;19.31
95855;47-53-57.840N;069-35-16.080W;19.33
95856;47-53-57.840N;069-35-15.720W;19.45
95857;47-53-57.840N;069-35-15.360W;19.67
95858;47-53-57.840N;069-35-15.000W;19.63
95859;47-53-57.840N;069-35-14.640W;19.62
95860;47-53-57.840N;069-35-14.280W;19.57
95861;47-53-57.840N;069-35-13.920W;19.51
95862;47-53-57.840N;069-35-13.560W;19.48
95863;47-53-57.840N;069-35-13.200W;19.44
95864;47-53-57.840N;069-35-12.840W;19.51
95865;47-53-57.840N;069-35-12.480W;19.49
95866;47-53-57.840N;069-35-12.120W;19.22
95867;47-53-57.840N;069-35-11.760W;19.19
95868;47-53-57.840N;069-35-11.400W;19.06
95869;47-53-57.840N;069-35-11.040W;19.2
95870;47-53-57.840N;069-35-10.680W;19.01
95871;47-53-57.840N;069-35-10.320W;19.13
95872;47-53-57.840N;069-35-09.960W;19.17
95873;47-53-57.840N;069-35-09.600W;19.17
95874;47-53-57.840N;069-35-09.240W;19.06
95875;47-53-57.840N;069-35-08.880W;18.98
95876;47-53-57.840N;069-35-08.520W;18.97
95877;47-53-57.840N;069-35-08.160W;18.95
95878;47-53-57.840N;069-35-07.800W;18.94
95879;47-53-57.840N;069-35-07.440W;18.92
95880;47-53-57.840N;069-35-07.080W;18.95
95881;47-53-57.840N;069-35-06.720W;18.94
95882;47-53-57.840N;069-35-06.360W;18.92
95883;47-53-57.840N;069-35-06.000W;18.87
95884;47-53-57.840N;069-35-05.640W;18.81
95885;47-53-57.840N;069-35-05.280W;18.78
95886;47-53-57.840N;069-35-04.920W;18.6
95887;47-53-57.840N;069-35-04.560W;18.53
95888;47-53-57.840N;069-35-04.200W;18.52
95889;47-53-57.840N;069-35-03.840W;18.65
95890;47-53-57.840N;069-35-03.480W;18.66
95891;47-53-57.840N;069-35-03.120W;18.75
95892;47-53-57.840N;069-35-02.760W;18.67
95893;47-53-57.840N;069-35-02.400W;18.73
95894;47-53-57.840N;069-35-02.040W;18.72
95895;47-53-57.840N;069-35-01.680W;18.77
95896;47-53-57.840N;069-35-01.320W;18.83
95897;47-53-57.840N;069-35-00.960W;18.71
95898;47-53-57.840N;069-35-00.600W;18.78
95899;47-53-57.840N;069-35-00.240W;18.76
95900;47-53-57.840N;069-34-59.880W;18.75
95901;47-53-57.840N;069-34-59.520W;18.65
95902;47-53-57.840N;069-34-59.160W;18.75
95903;47-53-57.840N;069-34-58.800W;18.71
95904;47-53-57.840N;069-34-58.440W;18.55
95905;47-53-57.840N;069-34-58.080W;18.45
95906;47-53-57.840N;069-34-57.720W;18.4
95907;47-53-57.840N;069-34-57.360W;18.32
95908;47-53-57.840N;069-34-57.000W;18.35
95909;47-53-57.840N;069-34-56.640W;18.38
95910;47-53-57.840N;069-34-56.280W;18.38
95911;47-53-57.840N;069-34-55.920W;18.37
95912;47-53-57.840N;069-34-55.560W;18.32
95913;47-53-57.840N;069-34-55.200W;18.3
95914;47-53-57.840N;069-34-54.840W;18.35
95915;47-53-57.840N;069-34-54.480W;18.49
95916;47-53-57.840N;069-34-54.120W;18.54
95917;47-53-57.840N;069-34-53.760W;18.52
95918;47-53-57.840N;069-34-53.400W;18.47
95919;47-53-57.840N;069-34-53.040W;18.48
95920;47-53-57.840N;069-34-52.680W;18.59
95921;47-53-57.840N;069-34-52.320W;18.54
95922;47-53-57.840N;069-34-51.960W;18.53
95923;47-53-57.840N;069-34-51.600W;18.59
95924;47-53-57.840N;069-34-51.240W;18.53
95925;47-53-57.840N;069-34-50.880W;18.53
95926;47-53-57.840N;069-34-50.520W;18.54
95927;47-53-57.840N;069-34-50.160W;18.37
95928;47-53-57.840N;069-34-49.800W;18.18
95929;47-53-57.840N;069-34-49.440W;18.06
95930;47-53-57.840N;069-34-49.080W;18.03
95931;47-53-57.840N;069-34-48.720W;17.94
95932;47-53-57.840N;069-34-48.360W;18.01
95933;47-53-57.840N;069-34-48.000W;18.04
95934;47-53-57.840N;069-34-47.640W;18.03
95935;47-53-57.840N;069-34-47.280W;17.98
95936;47-53-57.840N;069-34-46.920W;18.03
95937;47-53-57.840N;069-34-46.560W;18.03
95938;47-53-57.840N;069-34-46.200W;18.09
95939;47-53-57.840N;069-34-45.840W;18.11
95940;47-53-57.840N;069-34-45.480W;18.0
95941;47-53-57.840N;069-34-45.120W;18.07
95942;47-53-57.840N;069-34-44.760W;18.08
95943;47-53-57.840N;069-34-44.400W;18.14
95944;47-53-57.840N;069-34-44.040W;18.07
95945;47-53-57.840N;069-34-43.680W;18.17
95946;47-53-57.840N;069-34-43.320W;18.26
95947;47-53-57.840N;069-34-42.960W;18.2
95948;47-53-57.840N;069-34-42.600W;18.16
95949;47-53-57.840N;069-34-42.240W;18.13
95950;47-53-57.840N;069-34-41.880W;18.13
95951;47-53-57.840N;069-34-41.520W;18.13
95952;47-53-57.840N;069-34-41.160W;18.11
95953;47-53-57.840N;069-34-40.800W;18.1
95954;47-53-57.840N;069-34-40.440W;18.21
95955;47-53-57.840N;069-34-40.080W;18.21
95956;47-53-57.840N;069-34-39.720W;18.37
95957;47-53-57.840N;069-34-39.360W;18.31
95958;47-53-57.840N;069-34-39.000W;18.16
95959;47-53-57.840N;069-34-38.640W;18.15
95960;47-53-57.840N;069-34-38.280W;18.03
95961;47-53-57.840N;069-34-37.920W;17.89
95962;47-53-57.840N;069-34-37.560W;17.75
95963;47-53-57.840N;069-34-37.200W;17.73
95964;47-53-57.840N;069-34-36.840W;17.74
95965;47-53-57.840N;069-34-36.480W;17.57
95966;47-53-57.840N;069-34-36.120W;17.54
95967;47-53-57.840N;069-34-35.760W;17.42
95968;47-53-57.840N;069-34-35.400W;17.41
95969;47-53-57.840N;069-34-35.040W;17.13
95970;47-53-57.840N;069-34-34.680W;17.18
95971;47-53-57.840N;069-34-34.320W;17.23
95972;47-53-57.840N;069-34-33.960W;17.2
95973;47-53-57.840N;069-34-33.600W;17.06
95974;47-53-57.840N;069-34-33.240W;16.75
95975;47-53-57.840N;069-34-32.880W;16.75
95976;47-53-57.840N;069-34-32.520W;16.55
95977;47-53-57.840N;069-34-32.160W;16.49
95978;47-53-57.840N;069-34-31.800W;16.44
95979;47-53-57.840N;069-34-31.440W;16.23
95980;47-53-57.840N;069-34-31.080W;16.22
95981;47-53-57.840N;069-34-30.720W;16.11
95982;47-53-57.840N;069-34-30.360W;16.02
95983;47-53-57.840N;069-34-30.000W;16.05
95984;47-53-57.840N;069-34-29.640W;15.84
95985;47-53-57.840N;069-34-29.280W;16.07
95986;47-53-57.840N;069-34-28.920W;15.92
95987;47-53-57.840N;069-34-28.560W;15.57
95988;47-53-57.840N;069-34-28.200W;15.53
95989;47-53-57.840N;069-34-27.840W;15.6
95990;47-53-57.840N;069-34-27.480W;15.64
95991;47-53-57.840N;069-34-27.120W;15.26
95992;47-53-57.840N;069-34-26.760W;15.13
95993;47-53-57.840N;069-34-26.400W;15.36
