;Lat (DMS);Long (DMS);Depth (m)
70669;48-05-43.080N;069-23-17.880W;22.36
70670;48-05-43.080N;069-23-17.520W;22.35
70671;48-05-43.080N;069-23-17.160W;22.39
70672;48-05-43.080N;069-23-16.800W;22.33
70673;48-05-43.080N;069-23-16.440W;22.4
70674;48-05-43.080N;069-23-16.080W;22.33
70675;48-05-43.080N;069-23-15.720W;22.36
70676;48-05-43.080N;069-23-15.360W;22.32
70677;48-05-43.080N;069-23-15.000W;22.26
70678;48-05-43.080N;069-23-14.640W;22.05
70679;48-05-43.080N;069-23-14.280W;22.01
70680;48-05-43.080N;069-23-13.920W;21.79
70681;48-05-43.080N;069-23-13.560W;21.83
70682;48-05-43.080N;069-23-13.200W;21.71
70683;48-05-43.080N;069-23-12.840W;21.66
70684;48-05-43.080N;069-23-12.480W;21.62
70685;48-05-43.080N;069-23-12.120W;21.52
70686;48-05-43.080N;069-23-11.760W;21.45
70687;48-05-43.080N;069-23-11.400W;21.28
70688;48-05-43.080N;069-23-11.040W;21.02
70689;48-05-43.080N;069-23-10.680W;21.05
70690;48-05-43.080N;069-23-10.320W;20.9
70691;48-05-43.080N;069-23-09.960W;21.08
70692;48-05-43.080N;069-23-09.600W;20.63
70693;48-05-43.080N;069-23-09.240W;20.58
70694;48-05-43.080N;069-23-08.880W;20.86
70695;48-05-43.080N;069-23-08.520W;20.81
70696;48-05-43.080N;069-23-08.160W;20.51
70697;48-05-43.080N;069-23-07.800W;20.31
70698;48-05-43.080N;069-23-07.440W;20.42
70699;48-05-43.080N;069-23-07.080W;20.44
70700;48-05-43.080N;069-23-06.720W;20.46
70701;48-05-43.080N;069-23-06.360W;20.17
70702;48-05-43.080N;069-23-06.000W;20.44
70703;48-05-43.080N;069-23-05.640W;20.06
70704;48-05-43.080N;069-23-05.280W;20.63
70705;48-05-43.080N;069-23-04.920W;20.04
70706;48-05-43.080N;069-23-04.560W;19.97
70707;48-05-43.080N;069-23-04.200W;20.16
70708;48-05-43.080N;069-23-03.840W;20.07
70709;48-05-43.080N;069-23-03.480W;20.07
70710;48-05-43.080N;069-23-03.120W;20.01
70711;48-05-43.080N;069-23-02.760W;20.08
70712;48-05-43.080N;069-23-02.400W;19.95
70713;48-05-43.080N;069-23-02.040W;19.83
70714;48-05-43.080N;069-23-01.680W;19.84
70715;48-05-43.080N;069-23-01.320W;20.0
70716;48-05-43.080N;069-23-00.960W;19.81
70717;48-05-43.080N;069-23-00.600W;19.74
70718;48-05-43.080N;069-23-00.240W;19.92
70719;48-05-43.080N;069-22-59.880W;19.57
70720;48-05-43.080N;069-22-59.520W;19.71
70721;48-05-43.080N;069-22-59.160W;19.84
70722;48-05-43.080N;069-22-58.800W;19.74
70723;48-05-43.080N;069-22-58.440W;19.85
70724;48-05-43.080N;069-22-58.080W;19.6
70725;48-05-43.080N;069-22-57.720W;19.47
70726;48-05-43.080N;069-22-57.360W;19.79
70727;48-05-43.080N;069-22-57.000W;19.43
70728;48-05-43.080N;069-22-56.640W;19.64
70729;48-05-43.080N;069-22-56.280W;19.45
70730;48-05-43.080N;069-22-55.920W;19.28
70731;48-05-43.080N;069-22-55.560W;19.22
70732;48-05-43.080N;069-22-55.200W;19.56
70733;48-05-43.080N;069-22-54.840W;19.39
70734;48-05-43.080N;069-22-54.480W;19.28
70735;48-05-43.080N;069-22-54.120W;19.42
70736;48-05-43.080N;069-22-53.760W;19.22
70737;48-05-43.080N;069-22-53.400W;19.19
70738;48-05-43.080N;069-22-53.040W;18.97
70739;48-05-43.080N;069-22-52.680W;19.25
70740;48-05-43.080N;069-22-52.320W;19.18
70741;48-05-43.080N;069-22-51.960W;19.34
70742;48-05-43.080N;069-22-51.600W;19.16
70743;48-05-43.080N;069-22-51.240W;19.23
70744;48-05-43.080N;069-22-50.880W;19.03
70745;48-05-43.080N;069-22-50.520W;19.22
70746;48-05-43.080N;069-22-50.160W;18.84
70747;48-05-43.080N;069-22-49.800W;19.16
70748;48-05-43.080N;069-22-49.440W;19.17
70749;48-05-43.080N;069-22-49.080W;19.16
70750;48-05-43.080N;069-22-48.720W;19.09
70751;48-05-43.080N;069-22-48.360W;19.09
70752;48-05-43.080N;069-22-48.000W;19.13
70753;48-05-43.080N;069-22-47.640W;18.83
70754;48-05-43.080N;069-22-47.280W;18.98
70755;48-05-43.080N;069-22-46.920W;19.01
70756;48-05-43.080N;069-22-46.560W;19.1
70757;48-05-43.080N;069-22-46.200W;19.21
70758;48-05-43.080N;069-22-45.840W;19.21
70759;48-05-43.080N;069-22-45.480W;19.21
70760;48-05-43.080N;069-22-45.120W;19.25
70761;48-05-43.080N;069-22-44.760W;19.24
70762;48-05-43.080N;069-22-44.400W;19.25
70763;48-05-43.080N;069-22-44.040W;19.25
70764;48-05-43.080N;069-22-43.680W;19.24
70765;48-05-43.080N;069-22-43.320W;19.25
70766;48-05-43.080N;069-22-42.960W;19.25
70767;48-05-43.080N;069-22-42.600W;19.26
70768;48-05-43.080N;069-22-42.240W;19.19
70769;48-05-43.080N;069-22-41.880W;19.15
70770;48-05-43.080N;069-22-41.520W;19.04
70771;48-05-43.080N;069-22-41.160W;19.07
70772;48-05-43.080N;069-22-40.800W;19.08
70773;48-05-43.080N;069-22-40.440W;19.09
70774;48-05-43.080N;069-22-40.080W;19.06
70775;48-05-43.080N;069-22-39.720W;18.95
70776;48-05-43.080N;069-22-39.360W;18.94
70777;48-05-43.080N;069-22-39.000W;18.88
70778;48-05-43.080N;069-22-38.640W;18.92
70779;48-05-43.080N;069-22-38.280W;18.93
70780;48-05-43.080N;069-22-37.920W;18.9
70781;48-05-43.080N;069-22-37.560W;18.88
70782;48-05-43.080N;069-22-37.200W;18.88
70783;48-05-43.080N;069-22-36.840W;18.91
70784;48-05-43.080N;069-22-36.480W;18.82
70785;48-05-43.080N;069-22-36.120W;18.82
70786;48-05-43.080N;069-22-35.760W;18.76
70787;48-05-43.080N;069-22-35.400W;18.78
70788;48-05-43.080N;069-22-35.040W;18.74
70789;48-05-43.080N;069-22-34.680W;18.59
70790;48-05-43.080N;069-22-34.320W;18.53
70791;48-05-43.080N;069-22-33.960W;18.56
70792;48-05-43.080N;069-22-33.600W;18.56
70793;48-05-43.080N;069-22-33.240W;18.51
70794;48-05-43.080N;069-22-32.880W;18.5
70795;48-05-43.080N;069-22-32.520W;18.45
70796;48-05-43.080N;069-22-32.160W;18.42
70797;48-05-43.080N;069-22-31.800W;18.37
70798;48-05-43.080N;069-22-31.440W;18.33
70799;48-05-43.080N;069-22-31.080W;18.37
70800;48-05-43.080N;069-22-30.720W;18.33
70801;48-05-43.080N;069-22-30.360W;18.32
70802;48-05-43.080N;069-22-30.000W;18.24
70803;48-05-43.080N;069-22-29.640W;18.21
70804;48-05-43.080N;069-22-29.280W;18.15
70805;48-05-43.080N;069-22-28.920W;18.27
70806;48-05-43.080N;069-22-28.560W;18.13
70807;48-05-43.080N;069-22-28.200W;18.18
70808;48-05-43.080N;069-22-27.840W;18.13
70809;48-05-43.080N;069-22-27.480W;18.06
70810;48-05-43.080N;069-22-27.120W;18.04
70811;48-05-43.080N;069-22-26.760W;17.93
70812;48-05-43.080N;069-22-26.400W;17.98
70813;48-05-43.080N;069-22-26.040W;17.94
70814;48-05-43.080N;069-22-25.680W;17.84
70815;48-05-43.080N;069-22-25.320W;17.85
70816;48-05-43.080N;069-22-24.960W;17.86
70817;48-05-43.080N;069-22-24.600W;17.85
70818;48-05-43.080N;069-22-24.240W;17.77
70819;48-05-43.080N;069-22-23.880W;17.69
70820;48-05-43.080N;069-22-23.520W;17.65
70821;48-05-43.080N;069-22-23.160W;17.6
70822;48-05-43.080N;069-22-22.800W;17.54
70823;48-05-43.080N;069-22-22.440W;17.44
70824;48-05-43.080N;069-22-22.080W;17.45
70825;48-05-43.080N;069-22-21.720W;17.41
70826;48-05-43.080N;069-22-21.360W;17.4
70827;48-05-43.080N;069-22-21.000W;17.29
70828;48-05-43.080N;069-22-20.640W;17.25
70829;48-05-43.080N;069-22-20.280W;17.18
70830;48-05-43.080N;069-22-19.920W;17.13
70831;48-05-43.080N;069-22-19.560W;17.02
70832;48-05-43.080N;069-22-19.200W;17.01
70833;48-05-43.080N;069-22-18.840W;16.97
70834;48-05-43.080N;069-22-18.480W;16.92
70835;48-05-43.080N;069-22-18.120W;16.87
70836;48-05-43.080N;069-22-17.760W;16.84
70837;48-05-43.080N;069-22-17.400W;16.81
70838;48-05-43.080N;069-22-17.040W;16.71
70839;48-05-43.080N;069-22-16.680W;16.69
70840;48-05-43.080N;069-22-16.320W;16.61
70841;48-05-43.080N;069-22-15.960W;16.6
70842;48-05-43.080N;069-22-15.600W;16.56
70843;48-05-43.080N;069-22-15.240W;16.57
70844;48-05-43.080N;069-22-14.880W;16.55
70845;48-05-43.080N;069-22-14.520W;16.57
70846;48-05-43.080N;069-22-14.160W;16.57
70847;48-05-43.080N;069-22-13.800W;16.55
70848;48-05-43.080N;069-22-13.440W;16.55
70849;48-05-43.080N;069-22-13.080W;16.53
70850;48-05-43.080N;069-22-12.720W;16.44
70851;48-05-43.080N;069-22-12.360W;16.35
70852;48-05-43.080N;069-22-12.000W;16.38
70853;48-05-43.080N;069-22-11.640W;16.38
70854;48-05-43.080N;069-22-11.280W;16.39
70855;48-05-43.080N;069-22-10.920W;16.34
70856;48-05-43.080N;069-22-10.560W;16.33
70857;48-05-43.080N;069-22-10.200W;16.28
70858;48-05-43.080N;069-22-09.840W;16.21
70859;48-05-43.080N;069-22-09.480W;16.23
70860;48-05-43.080N;069-22-09.120W;16.24
70861;48-05-43.080N;069-22-08.760W;16.27
70862;48-05-43.080N;069-22-08.400W;16.25
70863;48-05-43.080N;069-22-08.040W;16.2
70864;48-05-43.080N;069-22-07.680W;16.21
70865;48-05-43.080N;069-22-07.320W;16.22
70866;48-05-43.080N;069-22-06.960W;16.2
70867;48-05-43.080N;069-22-06.600W;16.11
70868;48-05-43.080N;069-22-06.240W;16.18
70869;48-05-43.080N;069-22-05.880W;16.15
70870;48-05-43.080N;069-22-05.520W;16.2
70871;48-05-43.080N;069-22-05.160W;16.18
70872;48-05-43.080N;069-22-04.800W;16.14
70873;48-05-43.080N;069-22-04.440W;16.12
70874;48-05-43.080N;069-22-04.080W;16.12
70875;48-05-43.080N;069-22-03.720W;16.07
70876;48-05-43.080N;069-22-03.360W;16.02
70877;48-05-43.080N;069-22-03.000W;15.96
70878;48-05-43.080N;069-22-02.640W;16.0
70879;48-05-43.080N;069-22-02.280W;16.0
70880;48-05-43.080N;069-22-01.920W;15.89
70881;48-05-43.080N;069-22-01.560W;15.91
70882;48-05-43.080N;069-22-01.200W;15.9
70883;48-05-43.080N;069-22-00.840W;15.97
70884;48-05-43.080N;069-22-00.480W;15.99
70885;48-05-43.080N;069-22-00.120W;15.94
70886;48-05-43.080N;069-21-59.760W;15.81
70887;48-05-43.080N;069-21-59.400W;15.83
70888;48-05-43.080N;069-21-59.040W;15.88
70889;48-05-43.080N;069-21-58.680W;15.85
70890;48-05-43.080N;069-21-58.320W;15.84
70891;48-05-43.080N;069-21-57.960W;15.86
70892;48-05-43.080N;069-21-57.600W;15.89
70893;48-05-43.080N;069-21-57.240W;15.8
70894;48-05-43.080N;069-21-56.880W;15.8
70895;48-05-43.080N;069-21-56.520W;15.71
70896;48-05-43.080N;069-21-56.160W;15.75
70897;48-05-43.080N;069-21-55.800W;15.82
70898;48-05-43.080N;069-21-55.440W;15.61
70899;48-05-43.080N;069-21-55.080W;15.58
70900;48-05-43.080N;069-21-54.720W;15.5
70901;48-05-43.080N;069-21-54.360W;15.38
70902;48-05-43.080N;069-21-54.000W;15.36
70903;48-05-43.080N;069-21-53.640W;15.34
70904;48-05-43.080N;069-21-53.280W;15.37
70905;48-05-43.080N;069-21-52.920W;15.35
70906;48-05-43.080N;069-21-52.560W;15.23
70907;48-05-43.080N;069-21-52.200W;15.31
70908;48-05-43.080N;069-21-51.840W;15.29
70909;48-05-43.080N;069-21-51.480W;15.23
70910;48-05-43.080N;069-21-51.120W;15.17
70911;48-05-43.080N;069-21-50.760W;15.2
70912;48-05-43.080N;069-21-50.400W;15.21
70913;48-05-43.080N;069-21-50.040W;15.18
70914;48-05-43.080N;069-21-49.680W;15.15
70915;48-05-43.080N;069-21-49.320W;15.12
70916;48-05-43.080N;069-21-48.960W;15.06
70917;48-05-43.080N;069-21-48.600W;15.02
70918;48-05-43.080N;069-21-48.240W;15.01
70919;48-05-43.080N;069-21-47.880W;14.94
70920;48-05-43.080N;069-21-47.520W;14.92
70921;48-05-43.080N;069-21-47.160W;15.02
70922;48-05-43.080N;069-21-46.800W;15.01
70923;48-05-43.080N;069-21-46.440W;14.66
70924;48-05-43.080N;069-21-46.080W;14.65
70925;48-05-43.080N;069-21-45.720W;14.65
70926;48-05-43.080N;069-21-45.360W;14.61
70927;48-05-43.080N;069-21-45.000W;14.58
70928;48-05-43.080N;069-21-44.640W;14.58
70929;48-05-43.080N;069-21-44.280W;14.57
70930;48-05-43.080N;069-21-43.920W;14.55
70931;48-05-43.080N;069-21-43.560W;14.55
70932;48-05-43.080N;069-21-43.200W;14.54
70933;48-05-43.080N;069-21-42.840W;14.52
70934;48-05-43.080N;069-21-42.480W;14.49
70935;48-05-43.080N;069-21-42.120W;14.48
70936;48-05-43.080N;069-21-41.760W;14.48
70937;48-05-43.080N;069-21-41.400W;14.43
70938;48-05-43.080N;069-21-41.040W;14.43
70939;48-05-43.080N;069-21-40.680W;14.46
70940;48-05-43.080N;069-21-40.320W;14.44
70941;48-05-43.080N;069-21-39.960W;14.41
70942;48-05-43.080N;069-21-39.600W;14.4
70943;48-05-43.080N;069-21-39.240W;14.4
70944;48-05-43.080N;069-21-38.880W;14.36
70945;48-05-43.080N;069-21-38.520W;14.32
70946;48-05-43.080N;069-21-38.160W;14.3
70947;48-05-43.080N;069-21-37.800W;14.25
70948;48-05-43.080N;069-21-37.440W;14.23
70949;48-05-43.080N;069-21-37.080W;14.22
70950;48-05-43.080N;069-21-36.720W;14.24
70951;48-05-43.080N;069-21-36.360W;14.06
70952;48-05-43.080N;069-21-36.000W;14.14
70953;48-05-43.080N;069-21-35.640W;14.15
70954;48-05-43.080N;069-21-35.280W;14.14
70955;48-05-43.080N;069-21-34.920W;14.09
70956;48-05-43.080N;069-21-34.560W;14.1
70957;48-05-43.080N;069-21-34.200W;14.09
70958;48-05-43.080N;069-21-33.840W;14.1
70959;48-05-43.080N;069-21-33.480W;14.04
70960;48-05-43.080N;069-21-33.120W;14.01
70961;48-05-43.080N;069-21-32.760W;13.97
70962;48-05-43.080N;069-21-32.400W;13.93
70963;48-05-43.080N;069-21-32.040W;13.93
70964;48-05-43.080N;069-21-31.680W;13.9
70965;48-05-43.080N;069-21-31.320W;13.89
70966;48-05-43.080N;069-21-30.960W;13.77
70967;48-05-43.080N;069-21-30.600W;13.81
70968;48-05-43.080N;069-21-30.240W;13.73
70969;48-05-43.080N;069-21-29.880W;13.74
70970;48-05-43.080N;069-21-29.520W;13.67
70971;48-05-43.080N;069-21-29.160W;13.62
70972;48-05-43.080N;069-21-28.800W;13.55
70973;48-05-43.080N;069-21-28.440W;13.52
70974;48-05-43.080N;069-21-28.080W;13.43
70975;48-05-43.080N;069-21-27.720W;13.39
70976;48-05-43.080N;069-21-27.360W;13.33
70977;48-05-43.080N;069-21-27.000W;13.31
70978;48-05-43.080N;069-21-26.640W;13.28
70979;48-05-43.080N;069-21-26.280W;13.22
70980;48-05-43.080N;069-21-25.920W;13.17
70981;48-05-43.080N;069-21-25.560W;13.11
70982;48-05-43.080N;069-21-25.200W;13.08
70983;48-05-43.080N;069-21-24.840W;12.99
70984;48-05-43.080N;069-21-24.480W;12.97
70985;48-05-43.080N;069-21-24.120W;12.94
70986;48-05-43.080N;069-21-23.760W;12.87
70987;48-05-43.080N;069-21-23.400W;12.87
70988;48-05-43.080N;069-21-23.040W;12.8
70989;48-05-43.080N;069-21-22.680W;12.78
70990;48-05-43.080N;069-21-22.320W;12.72
70991;48-05-43.080N;069-21-21.960W;12.72
70992;48-05-43.080N;069-21-21.600W;12.73
70993;48-05-43.080N;069-21-21.240W;12.71
70994;48-05-43.080N;069-21-20.880W;12.71
70995;48-05-43.080N;069-21-20.520W;12.68
70996;48-05-43.080N;069-21-20.160W;12.66
70997;48-05-43.080N;069-21-19.800W;12.64
70998;48-05-43.080N;069-21-19.440W;12.58
70999;48-05-43.080N;069-21-19.080W;12.57
71000;48-05-43.080N;069-21-18.720W;12.55
71001;48-05-43.080N;069-21-18.360W;12.53
71002;48-05-43.080N;069-21-18.000W;12.47
71003;48-05-43.080N;069-21-17.640W;12.42
71004;48-05-43.080N;069-21-17.280W;12.36
71005;48-05-43.080N;069-21-16.920W;12.37
71006;48-05-43.080N;069-21-16.560W;12.28
71007;48-05-43.080N;069-21-16.200W;12.3
71008;48-05-43.080N;069-21-15.840W;12.24
71009;48-05-43.080N;069-21-15.480W;12.0
71010;48-05-43.080N;069-21-15.120W;12.16
71011;48-05-43.080N;069-21-14.760W;12.19
71012;48-05-43.080N;069-21-14.400W;12.22
71013;48-05-43.080N;069-21-14.040W;12.19
71014;48-05-43.080N;069-21-13.680W;12.18
71015;48-05-43.080N;069-21-13.320W;12.11
71016;48-05-43.080N;069-21-12.960W;12.09
71017;48-05-43.080N;069-21-12.600W;12.0
71018;48-05-43.080N;069-21-12.240W;11.99
71019;48-05-43.080N;069-21-11.880W;11.97
71020;48-05-43.080N;069-21-11.520W;11.83
71021;48-05-43.080N;069-21-11.160W;11.86
71022;48-05-43.080N;069-21-10.800W;11.8
71023;48-05-43.080N;069-21-10.440W;11.76
71024;48-05-43.080N;069-21-10.080W;11.68
71025;48-05-43.080N;069-21-09.720W;11.63
71026;48-05-43.080N;069-21-09.360W;11.6
71027;48-05-43.080N;069-21-09.000W;11.57
71028;48-05-43.080N;069-21-08.640W;11.51
71029;48-05-43.080N;069-21-08.280W;11.45
71030;48-05-43.080N;069-21-07.920W;11.46
71031;48-05-43.080N;069-21-07.560W;11.38
71032;48-05-43.080N;069-21-07.200W;11.33
71033;48-05-43.080N;069-21-06.840W;11.28
71034;48-05-43.080N;069-21-06.480W;11.27
71035;48-05-43.080N;069-21-06.120W;11.2
71036;48-05-43.080N;069-21-05.760W;11.16
71037;48-05-43.080N;069-21-05.400W;11.07
71038;48-05-43.080N;069-21-05.040W;11.07
71039;48-05-43.080N;069-21-04.680W;11.05
71040;48-05-43.080N;069-21-04.320W;10.99
71041;48-05-43.080N;069-21-03.960W;10.95
71042;48-05-43.080N;069-21-03.600W;10.9
71043;48-05-43.080N;069-21-03.240W;10.86
71044;48-05-43.080N;069-21-02.880W;10.84
71045;48-05-43.080N;069-21-02.520W;10.77
71046;48-05-43.080N;069-21-02.160W;10.67
71047;48-05-43.080N;069-21-01.800W;10.67
71048;48-05-43.080N;069-21-01.440W;10.61
71049;48-05-43.080N;069-21-01.080W;10.58
71050;48-05-43.080N;069-21-00.720W;10.49
71051;48-05-43.080N;069-21-00.360W;10.48
71052;48-05-43.080N;069-21-00.000W;10.43
71053;48-05-43.080N;069-20-59.640W;10.17
71054;48-05-43.080N;069-20-59.280W;10.3
71055;48-05-43.080N;069-20-58.920W;10.11
71056;48-05-43.080N;069-20-58.560W;10.2
71057;48-05-43.080N;069-20-58.200W;10.17
71058;48-05-43.080N;069-20-57.840W;10.17
71059;48-05-43.080N;069-20-57.480W;10.0
71060;48-05-43.080N;069-20-57.120W;10.05
71061;48-05-43.080N;069-20-56.760W;10.02
71062;48-05-43.080N;069-20-56.400W;9.99
71063;48-05-43.080N;069-20-56.040W;9.93
71064;48-05-43.440N;069-23-59.640W;28.11
71065;48-05-43.440N;069-23-59.280W;28.3
71066;48-05-43.440N;069-23-58.920W;28.46
71067;48-05-43.440N;069-23-58.560W;28.38
71068;48-05-43.440N;069-23-58.200W;28.01
71069;48-05-43.440N;069-23-57.840W;27.64
71070;48-05-43.440N;069-23-57.480W;26.98
71071;48-05-43.440N;069-23-57.120W;26.95
71072;48-05-43.440N;069-23-56.760W;27.1
71073;48-05-43.440N;069-23-56.400W;26.78
71074;48-05-43.440N;069-23-56.040W;26.59
71075;48-05-43.440N;069-23-55.680W;26.6
71076;48-05-43.440N;069-23-55.320W;26.52
71077;48-05-43.440N;069-23-54.960W;26.3
71078;48-05-43.440N;069-23-54.600W;25.94
71079;48-05-43.440N;069-23-54.240W;25.72
71080;48-05-43.440N;069-23-53.880W;25.82
71081;48-05-43.440N;069-23-53.520W;25.69
71082;48-05-43.440N;069-23-53.160W;25.68
71083;48-05-43.440N;069-23-52.800W;25.62
71084;48-05-43.440N;069-23-52.440W;25.4
71085;48-05-43.440N;069-23-52.080W;25.17
71086;48-05-43.440N;069-23-51.720W;24.95
71087;48-05-43.440N;069-23-51.360W;24.95
71088;48-05-43.440N;069-23-51.000W;24.74
71089;48-05-43.440N;069-23-50.640W;24.31
71090;48-05-43.440N;069-23-50.280W;24.04
71091;48-05-43.440N;069-23-49.920W;23.77
71092;48-05-43.440N;069-23-49.560W;24.08
71093;48-05-43.440N;069-23-49.200W;24.42
71094;48-05-43.440N;069-23-48.840W;25.14
71095;48-05-43.440N;069-23-48.480W;25.48
71096;48-05-43.440N;069-23-48.120W;25.61
71097;48-05-43.440N;069-23-47.760W;25.6
71098;48-05-43.440N;069-23-47.400W;25.71
71099;48-05-43.440N;069-23-47.040W;25.8
71100;48-05-43.440N;069-23-46.680W;25.78
71101;48-05-43.440N;069-23-46.320W;25.83
71102;48-05-43.440N;069-23-45.960W;25.82
71103;48-05-43.440N;069-23-45.600W;26.01
71104;48-05-43.440N;069-23-45.240W;26.03
71105;48-05-43.440N;069-23-44.880W;26.15
71106;48-05-43.440N;069-23-44.520W;26.09
71107;48-05-43.440N;069-23-44.160W;26.16
71108;48-05-43.440N;069-23-43.800W;26.18
71109;48-05-43.440N;069-23-43.440W;26.18
71110;48-05-43.440N;069-23-43.080W;26.07
71111;48-05-43.440N;069-23-42.720W;26.04
71112;48-05-43.440N;069-23-42.360W;25.9
71113;48-05-43.440N;069-23-42.000W;25.94
71114;48-05-43.440N;069-23-41.640W;25.99
71115;48-05-43.440N;069-23-41.280W;26.15
71116;48-05-43.440N;069-23-40.920W;26.25
71117;48-05-43.440N;069-23-40.560W;26.33
71118;48-05-43.440N;069-23-40.200W;26.18
71119;48-05-43.440N;069-23-39.840W;26.26
71120;48-05-43.440N;069-23-39.480W;26.16
71121;48-05-43.440N;069-23-39.120W;26.17
71122;48-05-43.440N;069-23-38.760W;26.06
71123;48-05-43.440N;069-23-38.400W;25.99
71124;48-05-43.440N;069-23-38.040W;25.96
71125;48-05-43.440N;069-23-37.680W;25.92
71126;48-05-43.440N;069-23-37.320W;25.95
71127;48-05-43.440N;069-23-36.960W;25.84
71128;48-05-43.440N;069-23-36.600W;25.77
71129;48-05-43.440N;069-23-36.240W;25.79
71130;48-05-43.440N;069-23-35.880W;25.76
71131;48-05-43.440N;069-23-35.520W;25.71
71132;48-05-43.440N;069-23-35.160W;25.66
71133;48-05-43.440N;069-23-34.800W;25.6
71134;48-05-43.440N;069-23-34.440W;25.7
71135;48-05-43.440N;069-23-34.080W;25.63
71136;48-05-43.440N;069-23-33.720W;25.59
71137;48-05-43.440N;069-23-33.360W;25.45
71138;48-05-43.440N;069-23-33.000W;25.42
71139;48-05-43.440N;069-23-32.640W;25.35
71140;48-05-43.440N;069-23-32.280W;25.71
71141;48-05-43.440N;069-23-31.920W;25.63
71142;48-05-43.440N;069-23-31.560W;25.58
71143;48-05-43.440N;069-23-31.200W;25.51
71144;48-05-43.440N;069-23-30.840W;25.51
71145;48-05-43.440N;069-23-30.480W;25.34
71146;48-05-43.440N;069-23-30.120W;25.26
71147;48-05-43.440N;069-23-29.760W;25.14
71148;48-05-43.440N;069-23-29.400W;25.07
71149;48-05-43.440N;069-23-29.040W;24.83
71150;48-05-43.440N;069-23-28.680W;24.79
71151;48-05-43.440N;069-23-28.320W;24.62
71152;48-05-43.440N;069-23-27.960W;24.55
71153;48-05-43.440N;069-23-27.600W;24.51
71154;48-05-43.440N;069-23-27.240W;24.51
71155;48-05-43.440N;069-23-26.880W;24.47
71156;48-05-43.440N;069-23-26.520W;24.44
71157;48-05-43.440N;069-23-26.160W;24.48
71158;48-05-43.440N;069-23-25.800W;24.38
71159;48-05-43.440N;069-23-25.440W;24.35
71160;48-05-43.440N;069-23-25.080W;24.26
71161;48-05-43.440N;069-23-24.720W;24.33
71162;48-05-43.440N;069-23-24.360W;24.17
71163;48-05-43.440N;069-23-24.000W;24.08
71164;48-05-43.440N;069-23-23.640W;23.81
71165;48-05-43.440N;069-23-23.280W;23.72
71166;48-05-43.440N;069-23-22.920W;23.56
71167;48-05-43.440N;069-23-22.560W;23.43
71168;48-05-43.440N;069-23-22.200W;23.33
71169;48-05-43.440N;069-23-21.840W;23.27
71170;48-05-43.440N;069-23-21.480W;22.95
71171;48-05-43.440N;069-23-21.120W;22.94
71172;48-05-43.440N;069-23-20.760W;22.8
71173;48-05-43.440N;069-23-20.400W;22.74
71174;48-05-43.440N;069-23-20.040W;22.69
71175;48-05-43.440N;069-23-19.680W;22.69
71176;48-05-43.440N;069-23-19.320W;22.65
71177;48-05-43.440N;069-23-18.960W;22.62
71178;48-05-43.440N;069-23-18.600W;22.54
71179;48-05-43.440N;069-23-18.240W;22.44
71180;48-05-43.440N;069-23-17.880W;22.45
71181;48-05-43.440N;069-23-17.520W;22.44
71182;48-05-43.440N;069-23-17.160W;22.42
71183;48-05-43.440N;069-23-16.800W;22.44
71184;48-05-43.440N;069-23-16.440W;22.4
71185;48-05-43.440N;069-23-16.080W;22.4
71186;48-05-43.440N;069-23-15.720W;22.36
71187;48-05-43.440N;069-23-15.360W;22.35
71188;48-05-43.440N;069-23-15.000W;22.25
71189;48-05-43.440N;069-23-14.640W;22.24
71190;48-05-43.440N;069-23-14.280W;22.16
71191;48-05-43.440N;069-23-13.920W;22.0
71192;48-05-43.440N;069-23-13.560W;21.89
71193;48-05-43.440N;069-23-13.200W;21.8
71194;48-05-43.440N;069-23-12.840W;21.76
71195;48-05-43.440N;069-23-12.480W;21.78
71196;48-05-43.440N;069-23-12.120W;21.68
71197;48-05-43.440N;069-23-11.760W;21.56
71198;48-05-43.440N;069-23-11.400W;21.36
71199;48-05-43.440N;069-23-11.040W;21.32
71200;48-05-43.440N;069-23-10.680W;21.14
71201;48-05-43.440N;069-23-10.320W;21.11
71202;48-05-43.440N;069-23-09.960W;21.07
71203;48-05-43.440N;069-23-09.600W;20.73
71204;48-05-43.440N;069-23-09.240W;20.65
71205;48-05-43.440N;069-23-08.880W;20.74
71206;48-05-43.440N;069-23-08.520W;20.78
71207;48-05-43.440N;069-23-08.160W;20.67
71208;48-05-43.440N;069-23-07.800W;20.56
71209;48-05-43.440N;069-23-07.440W;20.54
71210;48-05-43.440N;069-23-07.080W;20.46
71211;48-05-43.440N;069-23-06.720W;20.3
71212;48-05-43.440N;069-23-06.360W;20.17
71213;48-05-43.440N;069-23-06.000W;20.35
71214;48-05-43.440N;069-23-05.640W;20.13
71215;48-05-43.440N;069-23-05.280W;20.4
71216;48-05-43.440N;069-23-04.920W;20.11
71217;48-05-43.440N;069-23-04.560W;20.39
71218;48-05-43.440N;069-23-04.200W;20.34
71219;48-05-43.440N;069-23-03.840W;20.18
71220;48-05-43.440N;069-23-03.480W;20.08
71221;48-05-43.440N;069-23-03.120W;20.41
71222;48-05-43.440N;069-23-02.760W;20.08
71223;48-05-43.440N;069-23-02.400W;20.53
71224;48-05-43.440N;069-23-02.040W;19.89
71225;48-05-43.440N;069-23-01.680W;19.98
71226;48-05-43.440N;069-23-01.320W;19.89
71227;48-05-43.440N;069-23-00.960W;19.82
