;Lat (DMS);Long (DMS);Depth (m)
1693;47-41-28.158N;069-46-58.864W;4.6
1694;47-41-28.384N;069-45-04.124W;0.9
1695;47-41-28.595N;069-47-13.055W;7.0
1696;47-41-28.851N;069-46-35.937W;3.0
1697;47-41-28.687N;069-45-46.881W;1.8
1698;47-41-28.792N;069-45-17.449W;0.9
1699;47-41-29.112N;069-47-34.050W;15.5
1700;47-41-29.134N;069-46-00.411W;2.7
1701;47-41-28.899N;069-45-35.150W;2.1
1702;47-41-29.493N;069-47-52.627W;20.1
1703;47-41-29.417N;069-47-26.807W;13.7
1704;47-41-29.414N;069-46-20.300W;3.0
1705;47-41-29.360N;069-46-06.778W;1.8
1706;47-41-29.316N;069-45-53.188W;1.8
1707;47-41-29.392N;069-45-41.853W;2.4
1708;47-41-29.421N;069-45-23.888W;1.2
1709;47-41-29.422N;069-45-10.901W;0.9
1710;47-41-29.682N;069-47-47.270W;19.2
1711;47-41-29.630N;069-46-13.279W;2.7
1712;47-41-30.015N;069-46-56.969W;4.0
1713;47-41-29.977N;069-46-49.411W;4.3
1714;47-41-30.047N;069-46-32.639W;2.4
1715;47-41-30.434N;069-47-41.695W;18.3
1716;47-41-30.553N;069-47-09.970W;6.1
1717;47-41-30.408N;069-46-45.241W;2.7
1718;47-41-30.594N;069-46-02.951W;1.8
1719;47-41-30.627N;069-45-31.131W;1.8
1720;47-41-30.600N;069-45-01.968W;0.6
1721;47-41-30.863N;069-47-23.957W;11.0
1722;47-41-30.893N;069-46-26.619W;3.4
1723;47-41-30.822N;069-45-55.530W;2.4
1724;47-41-31.356N;069-47-17.402W;8.2
1725;47-41-31.175N;069-47-04.146W;5.5
1726;47-41-31.249N;069-46-40.149W;2.4
1727;47-41-31.301N;069-45-50.963W;2.1
1728;47-41-31.579N;069-46-10.855W;2.4
1729;47-41-31.586N;069-45-08.678W;0.9
1730;47-41-31.883N;069-47-38.226W;18.0
1731;47-41-31.930N;069-47-31.464W;15.9
1732;47-41-32.074N;069-46-24.118W;3.0
1733;47-41-31.788N;069-45-39.501W;2.4
1734;47-41-32.041N;069-45-21.540W;1.2
1735;47-41-32.244N;069-47-57.191W;20.4
1736;47-41-32.453N;069-47-00.519W;4.6
1737;47-41-32.207N;069-46-17.556W;3.4
1738;47-41-32.290N;069-46-04.899W;2.7
1739;47-41-32.157N;069-45-57.937W;2.1
1740;47-41-32.549N;069-47-51.892W;20.1
1741;47-41-32.676N;069-47-14.240W;7.9
1742;47-41-32.722N;069-46-53.828W;4.6
1743;47-41-32.662N;069-46-36.458W;2.1
1744;47-41-32.534N;069-45-28.309W;1.5
1745;47-41-32.478N;069-45-15.917W;0.9
1746;47-41-32.996N;069-47-45.668W;20.1
1747;47-41-32.846N;069-46-48.791W;4.3
1748;47-41-32.858N;069-45-46.876W;2.4
1749;47-41-33.113N;069-45-35.477W;1.8
1750;47-41-33.077N;069-44-59.683W;0.6
1751;47-41-33.293N;069-47-28.502W;13.4
1752;47-41-33.416N;069-46-30.834W;3.0
1753;47-41-33.561N;069-45-42.180W;1.8
1754;47-41-33.963N;069-47-08.762W;6.7
1755;47-41-34.016N;069-46-14.732W;2.7
1756;47-41-34.065N;069-46-00.550W;2.4
1757;47-41-34.011N;069-45-55.180W;2.7
1758;47-41-34.017N;069-45-06.525W;0.9
1759;47-41-34.545N;069-47-22.289W;11.3
1760;47-41-34.527N;069-46-51.733W;4.0
1761;47-41-34.441N;069-46-44.638W;3.4
1762;47-41-34.554N;069-46-27.933W;2.4
1763;47-41-34.980N;069-47-56.437W;20.4
1764;47-41-34.625N;069-47-42.974W;19.5
1765;47-41-34.719N;069-47-35.948W;18.6
1766;47-41-34.679N;069-46-09.111W;2.4
1767;47-41-34.800N;069-45-37.557W;1.8
1768;47-41-35.153N;069-47-04.869W;5.5
1769;47-41-35.008N;069-46-40.205W;2.7
1770;47-41-35.223N;069-46-21.712W;3.4
1771;47-41-35.155N;069-45-44.655W;2.4
1772;47-41-35.089N;069-45-13.568W;1.2
1773;47-41-35.600N;069-47-18.460W;11.3
1774;47-41-35.644N;069-46-58.578W;5.2
1775;47-41-35.648N;069-45-51.292W;2.4
1776;47-41-35.679N;069-45-26.498W;1.8
1777;47-41-35.641N;069-44-57.665W;0.9
1778;47-41-35.815N;069-45-32.997W;1.8
1779;47-41-35.720N;069-45-20.201W;1.2
1780;47-41-36.044N;069-45-04.500W;0.9
1781;47-41-36.309N;069-47-32.657W;15.5
1782;47-41-36.216N;069-45-39.964W;2.1
1783;47-41-36.496N;069-47-50.693W;20.4
1784;47-41-36.603N;069-46-35.985W;3.7
1785;47-41-36.719N;069-46-18.817W;2.4
1786;47-41-36.625N;069-45-59.196W;2.4
1787;47-41-36.842N;069-47-26.699W;14.3
1788;47-41-37.447N;069-46-50.186W;4.3
1789;47-41-37.170N;069-46-31.685W;2.4
1790;47-41-37.380N;069-46-13.527W;3.0
1791;47-41-37.255N;069-46-05.370W;2.4
1792;47-41-37.162N;069-45-11.410W;0.9
1793;47-41-37.589N;069-47-48.058W;20.1
1794;47-41-37.553N;069-47-40.301W;19.8
1795;47-41-37.687N;069-47-14.513W;8.2
1796;47-41-37.590N;069-47-08.485W;7.0
1797;47-41-37.850N;069-46-56.688W;4.9
1798;47-41-37.577N;069-46-44.154W;3.4
1799;47-41-37.821N;069-46-01.070W;1.8
1800;47-41-38.099N;069-46-26.660W;3.4
1801;47-41-38.079N;069-45-49.206W;2.4
1802;47-41-38.256N;069-47-22.876W;13.4
1803;47-41-38.253N;069-47-03.257W;7.0
1804;47-41-38.332N;069-45-38.205W;2.1
1805;47-41-38.424N;069-45-30.980W;1.8
1806;47-41-38.241N;069-45-18.049W;1.5
1807;47-41-38.873N;069-47-37.139W;18.0
1808;47-41-38.797N;069-45-55.648W;1.8
1809;47-41-38.918N;069-45-44.246W;3.0
1810;47-41-38.689N;069-45-24.818W;1.5
1811;47-41-38.697N;069-45-02.548W;0.9
1812;47-41-39.064N;069-47-54.842W;21.0
1813;47-41-39.288N;069-46-22.833W;2.4
1814;47-41-39.633N;069-47-30.852W;17.1
1815;47-41-39.304N;069-46-40.269W;4.3
1816;47-41-39.416N;069-46-03.546W;2.4
1817;47-41-39.326N;069-45-09.187W;0.9
1818;47-41-39.932N;069-47-52.270W;20.4
1819;47-41-40.012N;069-46-48.168W;3.7
1820;47-41-39.784N;069-46-35.569W;3.0
1821;47-41-39.996N;069-46-17.473W;2.7
1822;47-41-40.374N;069-47-00.704W;7.0
1823;47-41-40.191N;069-46-54.735W;4.9
1824;47-41-40.180N;069-46-09.789W;3.0
1825;47-41-40.266N;069-45-15.830W;1.5
1826;47-41-40.433N;069-47-18.731W;11.6
1827;47-41-40.426N;069-47-13.229W;10.4
1828;47-41-40.664N;069-46-24.577W;2.1
1829;47-41-40.647N;069-45-53.487W;3.0
1830;47-41-41.045N;069-47-27.426W;16.2
1831;47-41-41.087N;069-47-07.609W;8.2
1832;47-41-41.084N;069-45-34.864W;2.4
1833;47-41-41.032N;069-45-22.465W;1.8
1834;47-41-41.273N;069-47-45.993W;20.4
1835;47-41-41.200N;069-46-31.413W;3.7
1836;47-41-41.556N;069-47-59.375W;21.3
1837;47-41-41.570N;069-47-41.886W;19.5
1838;47-41-41.720N;069-46-00.398W;2.7
1839;47-41-41.575N;069-45-41.832W;2.7
1840;47-41-41.704N;069-45-29.105W;1.8
1841;47-41-41.623N;069-45-00.071W;0.9
1842;47-41-42.041N;069-46-39.381W;3.4
1843;47-41-42.425N;069-47-34.872W;19.2
1844;47-41-42.404N;069-47-04.911W;7.6
1845;47-41-42.271N;069-46-45.020W;4.6
1846;47-41-42.385N;069-46-08.032W;2.7
1847;47-41-42.248N;069-45-07.108W;1.2
1848;47-41-42.581N;069-46-52.118W;4.0
1849;47-41-42.703N;069-46-27.524W;2.7
1850;47-41-42.697N;069-46-21.756W;3.0
1851;47-41-42.834N;069-45-13.414W;1.5
1852;47-41-43.135N;069-47-55.170W;20.7
1853;47-41-43.083N;069-47-23.876W;14.3
1854;47-41-43.104N;069-46-14.274W;2.7
1855;47-41-43.261N;069-47-17.515W;11.6
1856;47-41-43.292N;069-46-59.422W;6.1
1857;47-41-43.444N;069-46-17.259W;2.7
1858;47-41-43.607N;069-44-57.846W;0.6
1859;47-41-43.667N;069-47-49.476W;20.7
1860;47-41-43.919N;069-47-32.375W;18.6
1861;47-41-43.904N;069-46-35.298W;4.3
1862;47-41-43.973N;069-45-58.110W;2.7
1863;47-41-43.874N;069-45-39.347W;2.1
1864;47-41-43.694N;069-45-26.018W;2.4
1865;47-41-44.227N;069-47-46.104W;19.8
1866;47-41-44.011N;069-47-12.095W;11.3
1867;47-41-44.318N;069-45-33.253W;2.1
1868;47-41-44.601N;069-46-04.550W;2.7
1869;47-41-44.367N;069-45-04.884W;0.9
1870;47-41-44.835N;069-46-56.262W;4.9
1871;47-41-44.878N;069-46-43.401W;3.4
1872;47-41-44.944N;069-46-06.876W;2.7
1873;47-41-45.287N;069-47-08.733W;10.4
1874;47-41-45.107N;069-46-49.239W;5.2
1875;47-41-45.087N;069-46-12.248W;2.7
1876;47-41-45.131N;069-45-11.193W;1.5
1877;47-41-45.451N;069-46-31.609W;3.0
1878;47-41-45.712N;069-46-26.044W;3.0
1879;47-41-45.751N;069-45-46.468W;0.9
1880;47-41-45.586N;069-45-24.056W;2.1
1881;47-41-45.760N;069-45-18.159W;1.8
1882;47-41-45.789N;069-47-40.359W;19.8
1883;47-41-45.827N;069-47-28.360W;17.7
1884;47-41-45.822N;069-47-22.592W;14.9
1885;47-41-45.811N;069-47-04.166W;7.6
1886;47-41-46.487N;069-47-36.591W;19.5
1887;47-41-46.488N;069-47-16.900W;13.7
1888;47-41-46.489N;069-45-36.468W;1.5
1889;47-41-46.586N;069-47-54.427W;20.7
1890;47-41-46.648N;069-46-39.847W;4.6
1891;47-41-46.817N;069-46-21.551W;2.7
1892;47-41-46.722N;069-46-01.930W;2.7
1893;47-41-46.707N;069-45-30.570W;2.4
1894;47-41-47.014N;069-47-50.787W;20.1
1895;47-41-47.022N;069-45-02.668W;0.9
1896;47-41-47.498N;069-46-59.684W;7.0
1897;47-41-47.224N;069-46-47.281W;4.0
1898;47-41-47.426N;069-46-10.492W;3.0
1899;47-41-47.519N;069-45-49.875W;-1.5
1900;47-41-47.563N;069-45-43.312W;1.8
1901;47-41-47.748N;069-46-16.129W;2.7
1902;47-41-47.608N;069-45-08.843W;1.2
1903;47-41-48.032N;069-47-13.608W;12.8
1904;47-41-48.295N;069-46-54.325W;6.1
1905;47-41-48.196N;069-46-36.025W;3.4
1906;47-41-48.195N;069-45-22.172W;2.1
1907;47-41-47.965N;069-45-15.875W;2.1
1908;47-41-48.399N;069-47-44.775W;20.1
1909;47-41-48.440N;069-47-32.444W;19.2
1910;47-41-48.305N;069-45-52.737W;1.8
1911;47-41-48.702N;069-47-26.812W;17.7
1912;47-41-48.735N;069-47-08.586W;10.4
1913;47-41-48.855N;069-46-31.129W;3.7
1914;47-41-48.925N;069-46-00.503W;2.4
1915;47-41-48.696N;069-45-34.444W;3.0
1916;47-41-48.868N;069-45-28.745W;1.8
1917;47-41-49.253N;069-47-59.633W;20.4
1918;47-41-49.187N;069-47-40.809W;20.1
1919;47-41-49.189N;069-47-21.051W;16.8
1920;47-41-49.291N;069-46-26.362W;3.4
1921;47-41-49.275N;069-45-00.380W;0.9
1922;47-41-49.536N;069-47-55.068W;20.4
1923;47-41-49.574N;069-46-50.631W;4.9
1924;47-41-49.555N;069-46-06.678W;3.0
1925;47-41-49.736N;069-45-46.393W;-2.1
1926;47-41-50.064N;069-47-04.032W;8.8
1927;47-41-49.748N;069-46-44.667W;5.2
1928;47-41-49.948N;069-45-54.750W;2.4
1929;47-41-49.811N;069-45-07.283W;1.2
1930;47-41-50.122N;069-46-29.092W;3.4
1931;47-41-50.263N;069-46-14.645W;3.0
1932;47-41-50.401N;069-45-40.502W;0.9
1933;47-41-50.174N;069-45-13.454W;1.5
1934;47-41-50.735N;069-47-17.627W;16.2
1935;47-41-50.582N;069-46-20.679W;3.0
1936;47-41-50.674N;069-45-19.622W;2.1
1937;47-41-51.140N;069-47-49.723W;20.4
1938;47-41-51.163N;069-46-40.777W;3.7
1939;47-41-51.270N;069-47-37.393W;19.5
1940;47-41-51.267N;069-47-31.359W;18.9
1941;47-41-51.302N;069-46-59.674W;9.1
1942;47-41-51.274N;069-46-03.985W;2.4
1943;47-41-51.454N;069-45-57.225W;1.8
1944;47-41-51.352N;069-45-32.162W;2.7
1945;47-41-51.480N;069-45-26.330W;1.8
1946;47-41-51.890N;069-47-25.468W;18.6
1947;47-41-51.880N;069-47-13.800W;12.5
1948;47-41-51.647N;069-46-35.413W;4.0
1949;47-41-51.674N;069-45-37.537W;2.1
1950;47-41-51.886N;069-44-58.098W;0.9
1951;47-41-52.180N;069-47-59.817W;20.1
1952;47-41-52.107N;069-47-45.693W;20.4
1953;47-41-51.959N;069-46-55.176W;7.6
1954;47-41-52.257N;069-46-31.179W;3.7
1955;47-41-52.200N;069-45-04.732W;1.2
1956;47-41-52.520N;069-46-18.719W;2.7
1957;47-41-52.811N;069-47-08.117W;9.8
1958;47-41-52.938N;069-46-49.488W;5.8
1959;47-41-52.703N;069-46-11.100W;2.7
1960;47-41-52.649N;069-45-11.369W;1.5
1961;47-41-53.389N;069-47-22.176W;18.3
1962;47-41-53.463N;069-46-24.898W;3.7
1963;47-41-53.444N;069-46-07.398W;3.0
1964;47-41-53.522N;069-45-55.731W;3.0
1965;47-41-53.603N;069-45-30.140W;2.7
1966;47-41-53.505N;069-45-17.348W;1.8
1967;47-41-53.838N;069-47-54.272W;20.4
1968;47-41-53.922N;069-47-42.207W;20.1
1969;47-41-53.789N;069-47-35.508W;19.5
1970;47-41-53.824N;069-47-03.889W;9.4
1971;47-41-53.907N;069-45-47.007W;-0.0
1972;47-41-53.842N;069-45-34.652W;3.0
1973;47-41-53.734N;069-45-23.843W;1.8
1974;47-41-54.364N;069-47-49.440W;20.7
1975;47-41-54.085N;069-46-45.395W;4.6
1976;47-41-54.152N;069-46-01.972W;3.0
1977;47-41-54.448N;069-47-17.949W;16.5
1978;47-41-54.751N;069-46-59.262W;7.9
1979;47-41-54.440N;069-46-39.300W;4.6
1980;47-41-54.708N;069-45-25.448W;1.5
1981;47-41-54.766N;069-45-02.581W;1.2
1982;47-41-54.860N;069-47-29.624W;19.5
1983;47-41-55.041N;069-45-15.182W;1.5
1984;47-41-54.996N;069-45-08.485W;1.5
1985;47-41-55.468N;069-47-12.726W;14.0
1986;47-41-55.184N;069-46-35.201W;4.3
1987;47-41-55.312N;069-46-22.871W;3.7
1988;47-41-55.166N;069-45-50.915W;2.1
1989;47-41-55.585N;069-46-15.449W;3.0
1990;47-41-55.763N;069-45-21.684W;1.5
1991;47-41-56.050N;069-47-25.796W;18.9
1992;47-41-56.037N;069-46-54.507W;5.8
1993;47-41-56.083N;069-45-27.391W;2.7
1994;47-41-56.437N;069-47-59.043W;19.8
1995;47-41-56.518N;069-46-49.608W;5.2
1996;47-41-56.280N;069-46-11.816W;3.0
1997;47-41-56.320N;069-45-32.168W;1.5
1998;47-41-56.926N;069-47-54.253W;20.1
1999;47-41-56.620N;069-47-46.823W;20.1
2000;47-41-56.668N;069-47-39.994W;19.8
2001;47-41-56.834N;069-47-08.907W;11.3
2002;47-41-56.651N;069-46-30.051W;3.7
2003;47-41-56.721N;069-46-05.988W;3.0
2004;47-41-56.583N;069-45-59.886W;3.4
2005;47-41-57.240N;069-47-21.969W;18.9
2006;47-41-57.291N;069-45-06.529W;1.5
2007;47-41-57.602N;069-47-34.307W;19.8
2008;47-41-57.587N;069-47-03.415W;10.1
2009;47-41-57.541N;069-46-44.054W;5.5
2010;47-41-57.794N;069-46-26.487W;4.0
2011;47-41-57.998N;069-45-55.796W;3.7
2012;47-41-57.927N;069-45-19.329W;1.5
2013;47-41-57.871N;069-45-00.040W;1.2
2014;47-41-58.350N;069-47-16.814W;17.1
2015;47-41-58.151N;069-46-39.820W;5.2
2016;47-41-58.100N;069-45-12.906W;1.5
2017;47-41-58.703N;069-47-30.478W;18.9
2018;47-41-58.515N;069-46-58.788W;8.8
2019;47-41-58.506N;069-46-20.398W;3.7
2020;47-41-58.390N;069-45-50.763W;4.0
2021;47-41-58.644N;069-45-25.969W;2.1
2022;47-41-59.099N;069-47-44.407W;20.1
2023;47-41-59.043N;069-46-33.733W;4.6
2024;47-41-58.982N;069-46-16.228W;3.4
2025;47-41-58.798N;069-45-29.685W;1.5
2026;47-41-59.450N;069-47-58.204W;18.9
2027;47-41-59.452N;069-46-53.895W;8.2
2028;47-41-59.108N;069-46-03.769W;3.7
2029;47-41-59.626N;069-47-52.239W;19.5
2030;47-41-59.631N;069-47-12.722W;16.2
2031;47-41-59.736N;069-46-10.276W;2.7
2032;47-42-00.160N;069-47-26.853W;19.5
2033;47-41-59.895N;069-47-07.626W;13.7
2034;47-42-00.162N;069-46-48.270W;8.2
2035;47-41-59.905N;069-45-45.083W;3.0
2036;47-41-59.908N;069-45-10.280W;1.5
2037;47-40-00.054N;069-44-52.015W;-3.0
2038;47-40-05.972N;069-44-49.159W;-1.8
2039;47-40-07.949N;069-44-54.952W;-1.5
2040;47-40-12.902N;069-44-50.451W;-2.1
2041;47-40-19.218N;069-44-49.680W;-0.9
2042;47-40-20.854N;069-44-53.903W;-0.0
2043;47-40-23.199N;069-44-08.584W;-3.4
2044;47-40-23.855N;069-44-45.571W;-0.9
2045;47-40-24.278N;069-44-21.654W;-2.4
2046;47-40-25.536N;069-44-48.577W;-0.3
2047;47-40-26.213N;069-44-06.108W;-3.0
2048;47-40-26.722N;069-44-52.040W;-0.3
2049;47-40-26.619N;069-44-12.675W;-2.7
2050;47-40-27.024N;069-44-19.175W;-2.1
2051;47-40-27.699N;069-44-25.679W;-1.8
2052;47-40-28.824N;069-44-03.892W;-3.4
2053;47-40-29.678N;069-44-17.225W;-2.1
2054;47-40-29.538N;069-44-11.060W;-2.4
2055;47-40-30.454N;069-44-23.199W;-1.5
2056;47-40-30.676N;069-44-30.359W;-1.5
2057;47-40-32.169N;069-44-55.498W;-0.6
2058;47-40-32.209N;069-44-14.677W;-2.1
2059;47-40-32.024N;069-44-01.684W;-3.0
2060;47-40-32.560N;069-44-08.783W;-2.7
2061;47-40-32.970N;069-44-21.710W;-1.8
2062;47-40-33.386N;069-44-33.579W;-1.2
2063;47-40-33.420N;069-44-28.278W;-1.2
2064;47-40-34.363N;069-43-59.861W;-3.0
2065;47-40-34.851N;069-44-07.490W;-2.4
2066;47-40-35.094N;069-44-53.087W;-0.3
2067;47-40-35.177N;069-44-12.465W;-2.1
2068;47-40-35.667N;069-44-19.959W;-1.8
2069;47-40-35.985N;069-44-26.060W;-1.5
2070;47-40-36.802N;069-44-38.266W;-0.6
2071;47-40-36.660N;069-44-32.432W;-0.9
2072;47-40-37.017N;069-43-57.711W;-3.0
2073;47-40-37.197N;069-44-52.318W;-0.0
2074;47-40-37.918N;069-44-10.780W;-2.1
2075;47-40-37.870N;069-44-04.351W;-2.4
2076;47-40-38.775N;069-44-23.847W;-1.5
2077;47-40-38.592N;069-44-17.417W;-2.1
2078;47-40-39.228N;069-44-29.818W;-1.2
2079;47-40-39.590N;069-44-36.185W;-0.6
2080;47-40-40.207N;069-44-02.859W;-2.4
2081;47-40-40.123N;069-43-55.577W;-2.7
2082;47-40-40.266N;069-44-42.491W;-0.3
2083;47-40-40.631N;069-44-55.155W;0.6
2084;47-40-40.753N;069-44-08.500W;-2.1
2085;47-40-41.607N;069-44-21.898W;-1.5
2086;47-40-41.604N;069-44-15.471W;-1.8
2087;47-40-41.971N;069-44-27.868W;-1.2
2088;47-40-42.110N;069-44-34.100W;-0.6
2089;47-40-42.680N;069-44-40.511W;-0.0
2090;47-40-43.111N;069-44-52.208W;0.6
2091;47-40-43.099N;069-43-54.124W;-2.7
2092;47-40-43.312N;069-44-00.384W;-2.4
2093;47-40-43.673N;069-44-06.752W;-2.4
2094;47-40-43.989N;069-44-13.450W;-1.5
2095;47-40-44.306N;069-44-19.882W;-0.9
2096;47-40-44.856N;069-44-31.753W;-0.3
2097;47-40-44.894N;069-44-25.921W;-0.6
2098;47-40-45.259N;069-43-51.910W;-2.4
2099;47-40-45.427N;069-44-44.383W;-0.0
2100;47-40-45.800N;069-44-37.997W;-0.3
2101;47-40-46.120N;069-44-50.793W;0.6
2102;47-40-46.101N;069-43-58.170W;-2.4
2103;47-40-46.273N;069-43-41.364W;-3.7
2104;47-40-46.552N;069-44-04.606W;-2.1
2105;47-40-47.098N;069-44-24.097W;-0.6
2106;47-40-46.961N;069-44-17.535W;-0.9
2107;47-40-46.823N;069-44-11.170W;-1.5
2108;47-40-47.734N;069-44-29.541W;-0.3
2109;47-40-47.860N;069-43-49.704W;-2.4
2110;47-40-48.419N;069-44-48.241W;0.9
2111;47-40-48.339N;069-43-44.009W;-3.0
2112;47-40-48.496N;069-43-39.058W;-3.7
2113;47-40-48.575N;069-43-56.537W;-2.4
2114;47-40-49.179N;069-44-55.210W;0.6
2115;47-40-48.901N;069-44-35.986W;-0.3
2116;47-40-48.983N;069-44-02.453W;-2.1
2117;47-40-49.840N;069-44-15.323W;-0.9
2118;47-40-49.698N;069-44-09.554W;-1.2
2119;47-40-49.986N;069-44-27.452W;-0.3
2120;47-40-49.983N;069-44-21.089W;-0.6
2121;47-40-50.672N;069-44-45.887W;0.9
2122;47-40-50.491N;069-44-34.733W;-0.0
2123;47-40-50.710N;069-44-39.988W;0.3
2124;47-40-50.859N;069-43-54.512W;-2.4
2125;47-40-50.712N;069-43-47.968W;-2.4
2126;47-40-51.345N;069-44-52.590W;1.2
2127;47-40-51.061N;069-43-42.645W;-3.0
2128;47-40-51.457N;069-44-00.432W;-1.8
2129;47-40-52.178N;069-44-13.698W;-0.9
2130;47-40-52.354N;069-44-07.139W;-0.9
2131;47-40-52.815N;069-44-19.076W;-0.6
2132;47-40-53.135N;069-44-32.393W;-0.0
2133;47-40-52.999N;069-44-25.241W;-0.3
2134;47-40-53.183N;069-43-46.414W;-2.4
2135;47-40-53.777N;069-44-50.173W;1.2
2136;47-40-53.590N;069-44-37.880W;-0.0
2137;47-40-53.714N;069-43-52.216W;-2.1
2138;47-40-54.218N;069-44-44.413W;0.9
2139;47-40-53.978N;069-43-58.148W;-1.5
2140;47-40-54.835N;069-44-11.151W;-0.6
2141;47-40-54.785N;069-44-05.052W;-0.6
2142;47-40-54.827N;069-43-36.061W;-3.0
2143;47-40-55.246N;069-44-29.914W;-0.0
2144;47-40-55.287N;069-44-17.388W;-0.6
2145;47-40-55.565N;069-44-23.024W;-0.3
2146;47-40-56.304N;069-44-53.921W;0.9
2147;47-40-56.115N;069-44-41.722W;0.3
2148;47-40-56.237N;069-44-35.078W;-0.0
2149;47-40-56.253N;069-43-50.007W;-2.1
2150;47-40-56.803N;069-43-33.005W;-3.0
2151;47-40-57.034N;069-44-03.228W;-0.6
2152;47-40-57.034N;069-43-56.281W;-1.2
2153;47-40-57.277N;069-44-48.963W;0.9
2154;47-40-57.352N;069-44-09.463W;-0.9
2155;47-40-58.222N;069-44-20.609W;-0.3
2156;47-40-58.035N;069-44-14.775W;-0.3
2157;47-40-58.505N;069-44-39.039W;0.6
2158;47-40-58.567N;069-44-33.065W;-0.0
2159;47-40-58.538N;069-44-27.042W;-0.3
2160;47-40-58.740N;069-44-45.538W;0.3
2161;47-40-58.983N;069-43-47.522W;-1.8
2162;47-40-59.275N;069-43-41.264W;-2.1
2163;47-40-59.309N;069-43-35.937W;-2.1
2164;47-40-59.157N;069-43-30.047W;-3.7
2165;47-40-59.507N;069-43-54.540W;-1.2
2166;47-40-59.957N;069-44-01.082W;-0.6
2167;47-41-00.322N;069-44-07.118W;-0.6
2168;47-41-00.434N;069-44-53.515W;0.9
2169;47-41-00.760N;069-44-30.851W;0.3
2170;47-41-00.685N;069-44-13.354W;-0.6
2171;47-41-01.031N;069-44-37.418W;0.3
2172;47-41-00.828N;069-44-18.858W;-0.3
2173;47-41-01.220N;069-44-42.722W;0.9
2174;47-41-01.336N;069-44-24.894W;-0.3
2175;47-41-01.534N;069-44-49.488W;0.3
2176;47-41-01.622N;069-43-39.428W;-1.8
2177;47-41-02.172N;069-43-52.240W;-1.5
2178;47-41-01.901N;069-43-45.226W;-1.8
2179;47-41-01.971N;069-43-34.291W;-2.4
2180;47-41-02.761N;069-44-04.900W;-0.6
2181;47-41-03.237N;069-44-28.567W;0.3
2182;47-41-03.244N;069-43-59.272W;-0.6
2183;47-41-03.555N;069-44-34.802W;0.3
2184;47-41-03.308N;069-44-17.236W;-0.6
2185;47-41-03.308N;069-44-10.409W;-0.3
2186;47-41-03.882N;069-44-53.234W;0.3
2187;47-41-03.871N;069-44-41.170W;0.3
2188;47-41-04.101N;069-44-47.073W;0.6
2189;47-41-04.433N;069-43-44.047W;-1.5
2190;47-41-04.790N;069-43-37.509W;-1.8
2191;47-41-05.279N;069-43-49.947W;-1.5
2192;47-41-05.781N;069-44-08.588W;-0.3
2193;47-41-05.596N;069-44-02.553W;-0.9
2194;47-41-05.614N;069-43-56.775W;-0.6
2195;47-41-06.099N;069-44-14.823W;-0.6
2196;47-41-06.484N;069-44-38.555W;0.3
2197;47-41-06.253N;069-44-32.719W;0.3
2198;47-41-06.294N;069-44-26.489W;0.3
2199;47-41-06.238N;069-44-21.252W;-0.3
2200;47-41-06.671N;069-44-51.086W;0.6
2201;47-41-06.933N;069-44-45.190W;0.3
2202;47-41-07.052N;069-43-41.185W;-1.5
2203;47-41-06.948N;069-43-35.669W;-1.8
2204;47-41-07.977N;069-43-54.564W;-0.9
2205;47-41-07.701N;069-43-48.205W;-1.5
2206;47-41-08.291N;069-44-01.000W;-0.9
2207;47-41-08.617N;069-44-06.109W;-0.3
2208;47-41-08.889N;069-44-12.543W;-0.3
2209;47-41-09.145N;069-44-49.133W;0.3
2210;47-41-09.276N;069-44-42.838W;0.3
2211;47-41-09.137N;069-44-36.737W;0.3
2212;47-41-09.164N;069-44-24.070W;-0.0
2213;47-41-09.575N;069-44-31.309W;0.3
2214;47-41-09.966N;069-43-39.450W;-1.5
2215;47-41-09.814N;069-43-33.559W;-1.8
2216;47-41-10.239N;069-43-46.184W;-1.2
2217;47-41-10.830N;069-43-52.455W;-1.2
2218;47-41-10.952N;069-44-04.949W;-0.9
2219;47-41-11.125N;069-43-58.853W;-0.9
2220;47-41-11.469N;069-44-22.122W;0.3
2221;47-41-11.257N;069-44-10.496W;-0.0
2222;47-41-11.931N;069-44-40.622W;0.3
2223;47-41-11.623N;069-44-15.850W;-0.0
2224;47-41-11.741N;069-43-18.350W;-3.4
2225;47-41-11.981N;069-44-46.721W;0.3
2226;47-41-12.135N;069-44-30.019W;0.3
2227;47-41-12.034N;069-43-31.907W;-1.5
2228;47-41-12.501N;069-43-37.896W;-1.5
2229;47-41-12.784N;069-44-53.958W;0.3
2230;47-41-12.839N;069-43-44.257W;-1.2
2231;47-41-13.328N;069-43-56.696W;-0.6
2232;47-41-13.386N;069-44-37.129W;0.3
2233;47-41-13.675N;069-44-20.230W;0.3
2234;47-41-13.534N;069-44-14.066W;0.3
2235;47-41-13.481N;069-44-08.431W;-0.3
2236;47-41-13.619N;069-43-50.625W;-0.9
2237;47-41-14.367N;069-44-44.634W;0.3
2238;47-41-15.015N;069-44-27.541W;0.3
2239;47-41-14.990N;069-44-03.348W;-0.3
2240;47-41-14.850N;069-43-35.686W;-1.5
2241;47-41-14.935N;069-43-22.320W;-2.1
2242;47-41-15.377N;069-43-42.143W;-1.2
2243;47-41-15.204N;069-43-29.709W;-1.5
2244;47-41-15.991N;069-44-36.448W;-0.0
