;Lat (DMS);Long (DMS);Depth (m)
5036;47-45-14.978N;069-38-22.401W;0.61
5037;47-45-15.252N;069-38-16.091W;0.0
5038;47-45-15.327N;069-38-10.039W;0.3
5039;47-45-15.988N;069-37-57.581W;0.0
5040;47-45-16.074N;069-38-53.063W;0.61
5041;47-45-16.039N;069-37-51.426W;0.0
5042;47-45-16.684N;069-38-44.241W;0.91
5043;47-45-16.551N;069-38-30.959W;0.91
5044;47-45-16.729N;069-37-37.472W;-0.3
5045;47-45-16.412N;069-37-30.877W;-0.91
5046;47-45-16.743N;069-38-17.926W;0.61
5047;47-45-16.954N;069-37-45.344W;-0.3
5048;47-45-17.408N;069-38-07.093W;0.3
5049;47-45-18.399N;069-38-40.923W;1.22
5050;47-45-18.348N;069-38-27.582W;0.91
5051;47-45-18.737N;069-38-54.087W;0.91
5052;47-45-18.860N;069-38-15.468W;0.3
5053;47-45-18.883N;069-38-02.673W;0.3
5054;47-45-18.595N;069-37-55.861W;0.0
5055;47-45-18.964N;069-37-36.048W;-0.61
5056;47-45-19.584N;069-37-50.758W;0.0
5057;47-45-19.432N;069-37-29.039W;-0.91
5058;47-45-19.796N;069-38-36.259W;0.91
5059;47-45-20.290N;069-38-50.461W;0.91
5060;47-45-20.269N;069-38-24.085W;0.91
5061;47-45-20.143N;069-37-42.962W;-0.3
5062;47-45-20.577N;069-38-11.845W;0.3
5063;47-45-21.080N;069-38-00.642W;0.3
5064;47-45-21.148N;069-37-25.408W;-0.61
5065;47-45-21.767N;069-38-46.103W;0.91
5066;47-45-21.553N;069-38-32.698W;1.22
5067;47-45-21.659N;069-38-20.212W;0.91
5068;47-45-21.746N;069-37-33.108W;-0.3
5069;47-45-21.916N;069-38-38.309W;0.91
5070;47-45-22.107N;069-37-55.786W;0.3
5071;47-45-22.451N;069-38-08.956W;0.3
5072;47-45-22.278N;069-37-48.550W;0.0
5073;47-45-22.219N;069-37-40.804W;-0.3
5074;47-45-23.157N;069-38-42.353W;0.61
5075;47-45-23.534N;069-38-17.262W;0.61
5076;47-45-23.905N;069-38-55.707W;0.91
5077;47-45-23.593N;069-38-29.813W;1.22
5078;47-45-23.838N;069-37-23.625W;-0.61
5079;47-45-24.024N;069-37-31.379W;0.0
5080;47-45-24.548N;069-38-38.359W;0.91
5081;47-45-24.334N;069-38-05.153W;0.61
5082;47-45-24.766N;069-38-51.216W;0.91
5083;47-45-24.739N;069-38-25.692W;1.22
5084;47-45-24.759N;069-38-13.386W;0.61
5085;47-45-25.157N;069-37-53.907W;0.0
5086;47-45-25.095N;069-37-46.528W;0.0
5087;47-45-25.029N;069-37-39.451W;-0.3
5088;47-45-25.232N;069-37-19.010W;-2.44
5089;47-45-25.444N;069-38-44.163W;0.91
5090;47-45-25.392N;069-38-01.516W;0.3
5091;47-45-26.069N;069-38-48.073W;0.61
5092;47-45-26.020N;069-38-34.610W;1.22
5093;47-45-26.294N;069-38-21.701W;0.91
5094;47-45-26.642N;069-38-09.644W;0.61
5095;47-45-27.122N;069-37-36.066W;0.3
5096;47-45-27.022N;069-37-21.790W;-0.3
5097;47-45-27.475N;069-38-42.434W;0.61
5098;47-45-27.209N;069-37-29.423W;-0.3
5099;47-45-27.825N;069-38-30.380W;1.22
5100;47-45-27.681N;069-38-18.194W;0.91
5101;47-45-27.755N;069-37-59.367W;0.3
5102;47-45-27.810N;069-37-51.760W;0.0
5103;47-45-27.709N;069-37-44.075W;0.0
5104;47-45-27.554N;069-37-16.915W;-1.52
5105;47-45-28.782N;069-38-38.743W;0.91
5106;47-45-28.812N;069-38-25.525W;0.91
5107;47-45-28.638N;069-38-07.062W;0.61
5108;47-45-29.524N;069-38-52.767W;1.22
5109;47-45-29.608N;069-38-14.087W;0.91
5110;47-45-29.664N;069-37-20.982W;-0.3
5111;47-45-29.920N;069-37-41.180W;0.3
5112;47-45-30.147N;069-38-47.418W;0.61
5113;47-45-30.259N;069-38-34.446W;1.22
5114;47-45-30.322N;069-37-57.343W;0.3
5115;47-45-30.266N;069-37-28.135W;-0.3
5116;47-45-30.644N;069-38-22.940W;0.91
5117;47-45-30.545N;069-37-49.615W;0.0
5118;47-45-30.456N;069-37-14.402W;-1.83
5119;47-45-31.696N;069-38-29.843W;1.22
5120;47-45-31.534N;069-38-05.105W;0.91
5121;47-45-31.907N;069-38-43.674W;0.91
5122;47-45-32.175N;069-38-12.125W;0.91
5123;47-45-32.282N;069-38-18.950W;1.22
5124;47-45-32.397N;069-37-19.016W;-0.61
5125;47-45-32.669N;069-37-47.268W;0.61
5126;47-45-32.609N;069-37-39.462W;0.3
5127;47-45-32.656N;069-37-33.121W;0.0
5128;47-45-32.753N;069-37-26.104W;0.0
5129;47-45-32.607N;069-37-13.097W;-1.22
5130;47-45-33.185N;069-38-52.835W;1.22
5131;47-45-32.977N;069-37-54.772W;0.3
5132;47-45-33.616N;069-38-41.087W;0.61
5133;47-45-33.493N;069-38-36.273W;1.22
5134;47-45-33.896N;069-38-27.631W;0.91
5135;47-45-34.341N;069-38-47.618W;1.22
5136;47-45-34.298N;069-38-33.547W;0.91
5137;47-45-34.146N;069-38-02.595W;0.3
5138;47-45-34.684N;069-37-16.065W;-0.3
5139;47-45-34.826N;069-38-10.042W;0.91
5140;47-45-34.997N;069-37-23.458W;0.0
5141;47-45-35.367N;069-38-24.003W;1.22
5142;47-45-35.254N;069-38-17.849W;1.22
5143;47-45-35.278N;069-37-45.244W;0.3
5144;47-45-35.171N;069-37-37.803W;0.0
5145;47-45-35.222N;069-37-31.519W;0.0
5146;47-45-35.748N;069-37-11.565W;-0.91
5147;47-45-35.986N;069-38-43.020W;1.22
5148;47-45-35.886N;069-37-51.413W;0.61
5149;47-45-36.803N;069-38-38.832W;1.22
5150;47-45-36.675N;069-38-00.449W;0.3
5151;47-45-37.155N;069-38-55.224W;1.83
5152;47-45-36.982N;069-38-08.072W;0.3
5153;47-45-37.350N;069-38-32.690W;0.91
5154;47-45-37.424N;069-37-28.873W;0.0
5155;47-45-37.281N;069-37-20.873W;0.0
5156;47-45-37.742N;069-38-15.519W;0.91
5157;47-45-37.924N;069-37-43.830W;0.3
5158;47-45-38.044N;069-38-52.316W;1.83
5159;47-45-38.046N;069-38-28.317W;1.22
5160;47-45-38.091N;069-38-22.958W;0.91
5161;47-45-38.247N;069-37-49.567W;0.61
5162;47-45-38.024N;069-37-36.575W;0.3
5163;47-45-38.319N;069-37-09.228W;-0.61
5164;47-45-38.824N;069-38-47.823W;1.83
5165;47-45-39.236N;069-38-43.080W;1.22
5166;47-45-39.124N;069-37-57.874W;0.61
5167;47-45-39.514N;069-38-05.499W;0.61
5168;47-45-39.424N;069-37-25.918W;0.0
5169;47-45-39.650N;069-37-18.168W;0.0
5170;47-45-39.984N;069-38-13.186W;0.91
5171;47-45-40.105N;069-37-33.869W;0.3
5172;47-45-40.349N;069-38-38.045W;1.22
5173;47-45-40.455N;069-37-41.316W;0.3
5174;47-45-40.605N;069-38-32.263W;1.52
5175;47-45-41.031N;069-38-20.820W;0.91
5176;47-45-41.099N;069-37-48.035W;0.61
5177;47-45-41.004N;069-37-08.177W;-0.91
5178;47-45-41.871N;069-38-28.510W;1.22
5179;47-45-41.917N;069-38-03.534W;0.91
5180;47-45-41.817N;069-37-55.852W;0.61
5181;47-45-41.687N;069-37-15.640W;0.0
5182;47-45-41.955N;069-38-52.145W;1.83
5183;47-45-42.027N;069-37-30.428W;0.3
5184;47-45-42.237N;069-37-24.319W;0.0
5185;47-45-42.472N;069-38-10.977W;0.91
5186;47-45-42.897N;069-38-48.020W;1.83
5187;47-45-43.237N;069-38-41.997W;1.52
5188;47-45-43.362N;069-38-37.005W;1.52
5189;47-45-43.233N;069-38-18.363W;0.91
5190;47-45-43.103N;069-37-39.658W;0.61
5191;47-45-43.551N;069-37-45.215W;0.61
5192;47-45-43.685N;069-37-12.927W;-0.3
5193;47-45-43.748N;069-38-01.191W;0.91
5194;47-45-44.100N;069-37-53.517W;0.3
5195;47-45-44.364N;069-38-25.816W;0.91
5196;47-45-44.190N;069-37-06.156W;-0.91
5197;47-45-44.632N;069-38-08.702W;1.22
5198;47-45-44.819N;069-37-21.389W;0.3
5199;47-45-44.911N;069-38-33.988W;0.91
5200;47-45-45.394N;069-38-15.906W;0.91
5201;47-45-45.202N;069-37-29.877W;0.3
5202;47-45-45.781N;069-38-52.337W;1.83
5203;47-45-45.799N;069-37-37.329W;0.3
5204;47-45-46.081N;069-38-46.312W;1.52
5205;47-45-46.204N;069-38-22.317W;0.91
5206;47-45-46.154N;069-37-44.167W;0.61
5207;47-45-46.121N;069-37-17.427W;0.0
5208;47-45-46.538N;069-38-41.083W;1.52
5209;47-45-46.553N;069-37-50.636W;0.91
5210;47-45-46.666N;069-37-10.781W;-0.3
5211;47-45-47.175N;069-37-03.460W;-1.83
5212;47-45-47.526N;069-38-31.539W;1.52
5213;47-45-47.673N;069-38-14.181W;1.22
5214;47-45-47.413N;069-38-05.890W;1.52
5215;47-45-47.362N;069-37-57.235W;0.91
5216;47-45-47.535N;069-37-26.564W;0.3
5217;47-45-48.415N;069-37-34.693W;0.61
5218;47-45-48.492N;069-38-38.804W;1.52
5219;47-45-48.653N;069-38-20.047W;0.91
5220;47-45-48.667N;069-37-48.847W;0.91
5221;47-45-48.481N;069-37-41.587W;0.61
5222;47-45-48.433N;069-37-21.925W;0.0
5223;47-45-49.096N;069-37-16.014W;0.0
5224;47-45-49.694N;069-38-52.104W;1.83
5225;47-45-49.741N;069-38-46.745W;1.83
5226;47-45-49.612N;069-38-28.288W;1.22
5227;47-45-49.689N;069-37-08.635W;-0.3
5228;47-45-49.697N;069-37-02.222W;-0.91
5229;47-45-50.109N;069-38-03.502W;0.91
5230;47-45-50.006N;069-37-31.490W;0.61
5231;47-45-50.329N;069-38-35.792W;1.52
5232;47-45-50.408N;069-37-57.291W;1.22
5233;47-45-50.913N;069-38-10.707W;1.22
5234;47-45-50.927N;069-37-39.619W;0.61
5235;47-45-50.867N;069-37-27.053W;0.3
5236;47-45-51.099N;069-38-17.960W;1.52
5237;47-45-51.287N;069-37-20.144W;0.0
5238;47-45-51.365N;069-37-46.274W;1.22
5239;47-45-51.734N;069-38-25.586W;0.91
5240;47-45-51.712N;069-37-54.023W;1.52
5241;47-45-51.960N;069-37-34.074W;0.0
5242;47-45-52.246N;069-37-13.322W;-0.3
5243;47-45-52.378N;069-37-07.033W;-0.3
5244;47-45-52.704N;069-38-51.611W;1.83
5245;47-45-52.487N;069-38-33.822W;1.22
5246;47-45-52.672N;069-38-02.330W;1.52
5247;47-45-52.673N;069-37-00.808W;-0.91
5248;47-45-52.761N;069-38-45.034W;1.83
5249;47-45-53.235N;069-38-08.799W;0.91
5250;47-45-53.795N;069-38-15.694W;1.22
5251;47-45-53.773N;069-37-44.001W;0.91
5252;47-45-53.654N;069-37-38.510W;0.3
5253;47-45-53.464N;069-37-31.675W;0.3
5254;47-45-53.823N;069-38-41.338W;1.52
5255;47-45-53.968N;069-37-24.892W;0.0
5256;47-45-54.305N;069-38-23.501W;1.52
5257;47-45-54.327N;069-37-51.571W;1.22
5258;47-45-54.800N;069-37-59.016W;1.52
5259;47-45-54.804N;069-37-18.130W;0.0
5260;47-45-55.145N;069-38-31.191W;1.22
5261;47-45-55.023N;069-37-11.111W;-0.3
5262;47-45-55.574N;069-38-38.690W;1.52
5263;47-45-55.272N;069-37-05.497W;-0.61
5264;47-45-55.321N;069-36-59.205W;-0.91
5265;47-45-55.837N;069-38-55.810W;1.83
5266;47-45-55.682N;069-38-06.711W;1.22
5267;47-45-56.122N;069-38-13.177W;1.52
5268;47-45-56.285N;069-37-48.985W;0.91
5269;47-45-56.212N;069-37-42.947W;0.61
5270;47-45-56.271N;069-37-35.874W;0.61
5271;47-45-56.657N;069-38-51.562W;1.83
5272;47-45-56.514N;069-38-20.373W;1.22
5273;47-45-56.529N;069-37-29.596W;0.3
5274;47-45-56.964N;069-37-15.726W;0.0
5275;47-45-57.153N;069-38-46.636W;1.83
5276;47-45-57.305N;069-38-28.915W;1.52
5277;47-45-57.412N;069-37-56.869W;1.22
5278;47-45-57.151N;069-37-23.361W;0.0
5279;47-45-57.343N;069-37-09.381W;-0.3
5280;47-45-57.606N;069-38-03.151W;1.52
5281;47-45-57.795N;069-37-04.198W;-0.61
5282;47-45-58.193N;069-38-35.936W;1.52
5283;47-45-58.173N;069-36-57.789W;-0.61
5284;47-45-58.853N;069-38-11.581W;1.52
5285;47-45-58.806N;069-37-47.872W;0.91
5286;47-45-58.703N;069-37-40.553W;0.3
5287;47-45-58.591N;069-37-34.147W;0.61
5288;47-45-59.072N;069-38-43.748W;1.83
5289;47-45-58.970N;069-37-52.814W;1.22
5290;47-45-58.983N;069-37-26.712W;0.61
5291;47-45-59.477N;069-38-25.482W;1.22
5292;47-45-59.290N;069-38-18.352W;1.22
5293;47-45-59.403N;069-37-14.486W;-0.3
5294;47-45-59.603N;069-37-20.473W;0.0
5295;47-46-00.654N;069-38-51.268W;1.83
5296;47-46-00.721N;069-38-34.094W;1.83
5297;47-46-00.707N;069-38-01.804W;1.22
5298;47-46-00.714N;069-37-10.113W;0.0
5299;47-46-01.081N;069-38-40.069W;1.52
5300;47-46-01.108N;069-38-07.966W;1.52
5301;47-46-01.359N;069-37-57.733W;1.22
5302;47-46-01.282N;069-36-55.218W;-0.3
5303;47-46-01.580N;069-38-15.469W;1.52
5304;47-46-01.707N;069-37-45.729W;1.22
5305;47-46-01.725N;069-37-38.656W;0.61
5306;47-46-01.411N;069-37-31.880W;0.3
5307;47-46-01.844N;069-38-23.150W;1.22
5308;47-46-01.776N;069-37-52.193W;1.22
5309;47-46-01.962N;069-37-24.996W;0.3
5310;47-46-02.408N;069-38-48.498W;1.83
5311;47-46-02.292N;069-37-18.872W;0.0
5312;47-46-02.650N;069-38-30.047W;1.52
5313;47-46-03.386N;069-37-00.142W;0.0
5314;47-46-03.629N;069-38-06.976W;1.83
5315;47-46-03.850N;069-37-15.816W;0.3
5316;47-46-04.226N;069-38-38.237W;1.83
5317;47-46-04.066N;069-38-13.747W;1.83
5318;47-46-04.130N;069-37-56.381W;1.22
5319;47-46-04.214N;069-37-36.566W;0.61
5320;47-46-03.944N;069-37-07.788W;0.0
5321;47-46-04.584N;069-38-44.579W;1.52
5322;47-46-04.544N;069-38-20.397W;1.52
5323;47-46-04.292N;069-38-01.503W;1.52
5324;47-46-04.512N;069-37-50.170W;1.22
5325;47-46-04.266N;069-37-30.284W;0.3
5326;47-46-04.407N;069-37-23.210W;0.3
5327;47-46-04.742N;069-37-42.430W;0.91
5328;47-46-05.105N;069-38-27.107W;1.52
5329;47-46-05.622N;069-38-53.003W;1.83
5330;47-46-05.543N;069-38-33.632W;1.52
5331;47-46-06.708N;069-38-17.754W;1.52
5332;47-46-06.438N;069-38-10.865W;1.52
5333;47-46-06.734N;069-37-20.811W;0.61
5334;47-46-06.868N;069-38-42.366W;2.13
5335;47-46-06.802N;069-37-47.224W;1.22
5336;47-46-06.978N;069-37-40.946W;1.22
5337;47-46-06.910N;069-37-34.297W;0.61
5338;47-46-06.847N;069-37-27.037W;0.3
5339;47-46-07.086N;069-37-13.128W;0.3
5340;47-46-06.799N;069-37-06.066W;0.0
5341;47-46-07.422N;069-38-49.746W;1.52
5342;47-46-07.364N;069-37-53.879W;1.52
5343;47-46-07.717N;069-38-25.022W;1.83
5344;47-46-07.791N;069-38-06.624W;1.52
5345;47-46-07.714N;069-38-01.199W;1.22
5346;47-46-07.908N;069-38-31.665W;1.52
5347;47-46-08.112N;069-36-45.501W;-0.61
5348;47-46-08.342N;069-38-38.555W;1.83
5349;47-46-09.249N;069-37-03.545W;0.0
5350;47-46-09.246N;069-36-42.771W;-0.61
5351;47-46-09.510N;069-38-46.434W;1.52
5352;47-46-09.341N;069-38-22.980W;1.83
5353;47-46-09.609N;069-38-15.735W;1.22
5354;47-46-09.374N;069-37-44.953W;0.91
5355;47-46-09.326N;069-37-31.107W;0.61
5356;47-46-09.654N;069-37-11.404W;0.3
5357;47-46-09.307N;069-36-56.154W;-0.3
5358;47-46-09.853N;069-37-51.729W;1.22
5359;47-46-09.714N;069-37-38.799W;1.22
5360;47-46-09.882N;069-37-18.670W;0.3
5361;47-46-10.162N;069-37-59.049W;1.22
5362;47-46-10.474N;069-38-54.003W;1.52
5363;47-46-10.522N;069-38-29.397W;1.83
5364;47-46-10.435N;069-38-05.696W;1.22
5365;47-46-10.557N;069-37-26.676W;0.3
5366;47-46-10.985N;069-38-42.562W;1.83
5367;47-46-11.078N;069-38-12.472W;1.22
5368;47-46-11.407N;069-38-36.661W;1.83
5369;47-46-11.225N;069-36-53.134W;0.0
5370;47-46-11.602N;069-37-49.504W;0.91
5371;47-46-11.812N;069-36-46.484W;-0.3
5372;47-46-11.923N;069-37-35.790W;0.91
5373;47-46-12.164N;069-37-16.637W;0.61
5374;47-46-12.231N;069-38-50.868W;1.52
5375;47-46-12.517N;069-38-27.301W;1.83
5376;47-46-12.412N;069-38-20.355W;1.83
5377;47-46-12.451N;069-37-56.286W;1.52
5378;47-46-12.241N;069-37-42.138W;1.22
5379;47-46-12.227N;069-37-09.008W;0.3
5380;47-46-12.210N;069-37-01.010W;0.3
5381;47-46-12.352N;069-36-40.627W;-0.61
5382;47-46-12.884N;069-38-03.547W;1.52
5383;47-46-12.915N;069-38-33.765W;2.13
5384;47-46-13.202N;069-38-09.828W;0.91
5385;47-46-13.009N;069-37-24.036W;0.61
5386;47-46-13.533N;069-36-37.103W;-0.61
5387;47-46-13.802N;069-37-32.712W;1.22
5388;47-46-14.290N;069-38-41.464W;1.83
5389;47-46-14.007N;069-38-16.850W;1.52
5390;47-46-14.156N;069-37-19.845W;0.3
5391;47-46-14.062N;069-36-58.987W;0.0
5392;47-46-13.995N;069-36-51.900W;0.0
5393;47-46-14.683N;069-38-48.476W;1.83
5394;47-46-14.368N;069-37-53.699W;0.91
5395;47-46-14.480N;069-37-40.288W;0.91
5396;47-46-14.997N;069-38-31.122W;2.13
5397;47-46-14.809N;069-38-24.235W;1.83
5398;47-46-15.005N;069-37-46.517W;0.91
5399;47-46-14.734N;069-37-14.607W;0.61
5400;47-46-15.038N;069-37-05.724W;0.0
5401;47-46-14.704N;069-36-45.375W;0.0
5402;47-46-15.324N;069-38-55.248W;1.22
5403;47-46-15.091N;069-38-00.783W;1.52
5404;47-46-15.677N;069-38-14.199W;1.22
5405;47-46-15.605N;069-38-08.166W;0.91
5406;47-46-15.883N;069-38-38.325W;2.13
5407;47-46-15.866N;069-37-22.317W;0.91
5408;47-46-16.419N;069-37-30.136W;0.91
5409;47-46-16.698N;069-36-43.333W;0.0
5410;47-46-16.517N;069-36-34.773W;-0.61
5411;47-46-17.055N;069-38-21.717W;1.83
5412;47-46-17.176N;069-37-38.080W;1.22
5413;47-46-16.877N;069-37-04.451W;0.61
5414;47-46-16.916N;069-36-57.450W;0.0
5415;47-46-17.093N;069-36-50.673W;0.0
5416;47-46-17.449N;069-38-28.608W;1.83
5417;47-46-17.432N;069-37-51.742W;0.91
5418;47-46-17.406N;069-37-10.321W;0.3
5419;47-46-17.650N;069-38-05.034W;1.22
5420;47-46-17.627N;069-37-58.025W;1.22
5421;47-46-17.738N;069-37-44.736W;0.91
5422;47-46-18.111N;069-38-52.070W;1.83
5423;47-46-17.948N;069-38-47.133W;1.83
5424;47-46-17.967N;069-38-35.378W;2.44
5425;47-46-17.985N;069-37-20.036W;0.91
5426;47-46-18.770N;069-38-42.702W;1.83
5427;47-46-18.816N;069-38-18.094W;1.52
5428;47-46-19.360N;069-37-28.115W;1.22
5429;47-46-19.374N;069-36-48.697W;0.0
5430;47-46-19.245N;069-36-33.661W;-0.61
5431;47-46-19.465N;069-38-14.389W;1.83
5432;47-46-19.460N;069-37-35.864W;1.22
5433;47-46-19.691N;069-37-02.792W;0.3
5434;47-46-19.691N;069-36-55.545W;0.0
5435;47-46-19.775N;069-38-26.274W;1.83
5436;47-46-20.092N;069-38-08.551W;1.52
5437;47-46-19.963N;069-37-14.945W;0.3
5438;47-46-20.008N;069-37-09.391W;0.3
5439;47-46-19.927N;069-36-41.191W;-0.3
5440;47-46-20.197N;069-37-56.059W;1.22
5441;47-46-20.375N;069-37-49.540W;1.22
5442;47-46-20.587N;069-38-32.501W;1.83
5443;47-46-20.605N;069-38-01.430W;0.91
5444;47-46-20.635N;069-37-43.142W;1.22
5445;47-46-20.966N;069-38-50.720W;1.52
5446;47-46-21.142N;069-38-39.820W;2.13
5447;47-46-21.274N;069-37-25.770W;1.52
5448;47-46-21.493N;069-36-30.706W;-0.91
5449;47-46-21.623N;069-38-22.226W;1.52
5450;47-46-21.941N;069-38-47.448W;1.83
5451;47-46-21.991N;069-37-33.591W;1.22
5452;47-46-22.023N;069-37-19.742W;0.61
5453;47-46-22.421N;069-38-30.098W;1.83
5454;47-46-22.368N;069-37-07.846W;0.61
5455;47-46-22.428N;069-37-00.642W;0.3
5456;47-46-22.463N;069-36-53.884W;0.0
5457;47-46-22.518N;069-36-46.921W;-0.3
5458;47-46-22.630N;069-37-40.983W;1.22
5459;47-46-22.826N;069-36-39.227W;-0.3
5460;47-46-23.042N;069-38-20.058W;1.83
5461;47-46-23.050N;069-37-59.646W;0.91
5462;47-46-23.474N;069-38-36.878W;1.83
5463;47-46-23.507N;069-38-13.791W;1.83
5464;47-46-23.486N;069-38-06.540W;1.22
5465;47-46-23.383N;069-37-54.348W;0.91
5466;47-46-23.463N;069-37-15.007W;0.91
5467;47-46-23.413N;069-36-27.623W;-1.52
5468;47-46-24.207N;069-37-49.365W;1.22
5469;47-46-24.108N;069-37-31.677W;0.91
5470;47-46-24.254N;069-37-23.993W;1.22
5471;47-46-24.549N;069-38-26.847W;1.83
5472;47-46-24.734N;069-37-05.690W;0.61
5473;47-46-24.997N;069-38-51.341W;1.83
5474;47-46-24.919N;069-37-38.096W;1.22
5475;47-46-25.045N;069-36-45.194W;0.0
5476;47-46-25.070N;069-36-36.884W;-0.3
5477;47-46-25.228N;069-38-34.108W;1.83
5478;47-46-25.487N;069-38-03.773W;1.22
5479;47-46-25.453N;069-37-13.395W;1.22
5480;47-46-25.180N;069-36-59.185W;0.0
5481;47-46-25.198N;069-36-51.796W;0.0
5482;47-46-25.728N;069-38-23.823W;2.13
5483;47-46-25.708N;069-36-23.874W;-0.61
5484;47-46-25.953N;069-38-40.882W;1.83
5485;47-46-25.943N;069-38-17.917W;1.83
5486;47-46-26.214N;069-38-10.306W;1.52
5487;47-46-25.936N;069-37-59.271W;0.91
5488;47-46-25.962N;069-37-46.409W;1.22
5489;47-46-26.181N;069-37-19.939W;1.52
5490;47-46-26.089N;069-36-33.052W;-0.3
5491;47-46-26.563N;069-37-28.671W;1.22
5492;47-46-26.521N;069-37-08.652W;0.3
5493;47-46-26.677N;069-38-47.595W;2.13
5494;47-46-26.920N;069-37-54.899W;1.22
5495;47-46-27.394N;069-38-31.284W;1.83
5496;47-46-27.531N;069-37-36.069W;0.91
5497;47-46-27.448N;069-37-03.928W;0.0
5498;47-46-27.395N;069-36-57.554W;0.3
5499;47-46-27.559N;069-36-50.127W;0.0
5500;47-46-27.723N;069-38-55.227W;1.83
5501;47-46-27.950N;069-38-38.481W;1.83
5502;47-46-27.734N;069-37-41.379W;0.91
5503;47-46-27.903N;069-36-43.168W;0.0
5504;47-46-27.943N;069-36-22.631W;-0.61
5505;47-46-28.374N;069-37-18.696W;1.52
5506;47-46-28.351N;069-37-11.554W;1.22
5507;47-46-28.064N;069-37-04.122W;0.0
5508;47-46-28.141N;069-36-28.810W;-0.3
5509;47-46-28.552N;069-38-21.132W;1.83
5510;47-46-28.459N;069-38-07.787W;1.52
5511;47-46-28.920N;069-38-45.442W;1.83
5512;47-46-29.096N;069-38-15.232W;1.52
5513;47-46-28.944N;069-38-03.957W;1.22
5514;47-46-29.039N;069-37-33.047W;0.91
5515;47-46-29.053N;069-37-26.275W;0.91
5516;47-46-28.963N;069-36-39.338W;0.0
5517;47-46-29.231N;069-38-52.391W;2.13
5518;47-46-29.127N;069-37-52.014W;1.22
5519;47-46-29.514N;069-38-29.008W;1.52
5520;47-46-29.544N;069-37-01.562W;0.3
5521;47-46-29.923N;069-38-34.192W;1.52
5522;47-46-30.010N;069-36-54.914W;0.3
5523;47-46-30.223N;069-37-58.921W;1.52
5524;47-46-30.537N;069-37-46.003W;1.22
5525;47-46-30.356N;069-37-08.110W;0.91
5526;47-46-30.720N;069-38-42.003W;1.83
5527;47-46-30.658N;069-37-41.371W;1.22
5528;47-46-30.783N;069-37-16.298W;1.22
5529;47-46-30.815N;069-36-34.421W;-0.3
5530;47-46-30.909N;069-36-27.761W;-0.3
5531;47-46-31.298N;069-38-13.018W;1.83
5532;47-46-31.340N;069-37-23.631W;0.91
5533;47-46-31.773N;069-38-48.965W;1.83
5534;47-46-31.951N;069-38-08.886W;2.13
5535;47-46-31.765N;069-37-36.938W;0.91
5536;47-46-31.732N;069-37-31.082W;0.91
5537;47-46-31.811N;069-37-11.433W;0.61
5538;47-46-31.636N;069-36-44.947W;0.0
5539;47-46-31.655N;069-36-22.088W;-0.61
5540;47-46-32.331N;069-38-27.048W;1.83
5541;47-46-32.307N;069-38-20.225W;1.83
5542;47-46-32.395N;069-38-38.866W;1.52
5543;47-46-32.590N;069-37-56.526W;1.52
5544;47-46-32.689N;069-36-59.664W;0.3
5545;47-46-32.930N;069-37-50.375W;1.52
5546;47-46-32.955N;069-37-07.485W;1.22
5547;47-46-32.825N;069-36-53.131W;0.3
5548;47-46-33.313N;069-38-03.609W;1.52
5549;47-46-33.384N;069-37-20.434W;1.52
5550;47-46-33.241N;069-36-40.027W;-0.3
5551;47-46-33.418N;069-36-33.369W;-0.3
5552;47-46-33.566N;069-38-46.318W;1.83
5553;47-46-33.544N;069-38-34.501W;1.52
5554;47-46-33.435N;069-37-14.209W;1.22
5555;47-46-33.900N;069-38-17.025W;1.83
5556;47-46-33.911N;069-37-46.308W;1.22
5557;47-46-33.880N;069-36-27.204W;-0.61
5558;47-46-34.051N;069-36-21.276W;-0.61
5559;47-46-34.156N;069-37-41.616W;0.91
5560;47-46-34.180N;069-37-28.808W;0.91
5561;47-46-34.416N;069-37-02.587W;0.0
5562;47-46-34.801N;069-38-12.655W;2.13
5563;47-46-34.615N;069-37-35.953W;0.91
5564;47-46-34.657N;069-36-50.598W;0.3
5565;47-46-34.955N;069-38-52.494W;2.13
5566;47-46-35.491N;069-38-42.759W;1.83
5567;47-46-35.394N;069-38-25.276W;1.83
5568;47-46-35.491N;069-37-54.384W;1.52
5569;47-46-35.846N;069-38-01.095W;1.52
5570;47-46-35.909N;069-37-18.831W;1.22
5571;47-46-35.736N;069-37-04.726W;0.91
5572;47-46-35.629N;069-36-57.701W;0.3
5573;47-46-35.767N;069-36-38.362W;0.0
5574;47-46-35.955N;069-38-31.865W;2.13
5575;47-46-36.051N;069-37-11.570W;1.22
5576;47-46-35.962N;069-36-44.720W;0.0
5577;47-46-35.982N;069-36-32.132W;-0.3
5578;47-46-36.625N;069-38-20.913W;1.83
5579;47-46-36.598N;069-37-25.129W;1.52
5580;47-46-36.666N;069-38-49.845W;2.13
5581;47-46-36.805N;069-38-09.461W;2.13
5582;47-46-36.966N;069-38-05.016W;2.13
5583;47-46-36.896N;069-37-33.981W;0.61
5584;47-46-36.982N;069-36-25.549W;-0.61
5585;47-46-37.168N;069-38-39.318W;1.52
5586;47-46-37.250N;069-37-50.880W;1.83
5587;47-46-37.320N;069-36-19.441W;-0.3
5588;47-46-37.733N;069-38-16.607W;2.13
5589;47-46-37.494N;069-37-46.250W;1.52
5590;47-46-37.703N;069-37-40.888W;1.22
5591;47-46-37.784N;069-36-55.907W;0.3
