;x;y;d;w;weight_density
55674;55.0;82.0;14.0;1.0;1.2140529420640733
55675;55.0;82.0;15.0;1.0;1.2140529420640733
55676;55.0;82.0;16.0;1.0;1.2140529420640733
55677;55.0;82.0;17.0;1.0;1.2140529420640733
55678;55.0;83.0;0.0;1.0;1.290601842543658
55679;55.0;83.0;1.0;1.0;1.290601842543658
55680;55.0;83.0;2.0;1.0;1.290601842543658
55681;55.0;83.0;3.0;1.0;1.290601842543658
55682;55.0;83.0;4.0;1.0;1.290601842543658
55683;55.0;83.0;5.0;1.0;1.290601842543658
55684;55.0;83.0;6.0;1.0;1.290601842543658
55685;55.0;83.0;7.0;1.0;1.290601842543658
55686;55.0;83.0;8.0;1.0;1.290601842543658
55687;55.0;83.0;9.0;1.0;1.290601842543658
55688;55.0;83.0;10.0;1.0;1.290601842543658
55689;55.0;83.0;11.0;1.0;1.290601842543658
55690;55.0;83.0;12.0;1.0;1.290601842543658
55691;55.0;83.0;13.0;1.0;1.290601842543658
55692;55.0;83.0;14.0;1.0;1.290601842543658
55693;55.0;83.0;15.0;1.0;1.290601842543658
55694;55.0;83.0;16.0;1.0;1.290601842543658
55695;55.0;84.0;0.0;1.0;1.2147098541259767
55696;55.0;84.0;1.0;1.0;1.2147098541259767
55697;55.0;84.0;2.0;1.0;1.2147098541259767
55698;55.0;84.0;3.0;1.0;1.2147098541259767
55699;55.0;84.0;4.0;1.0;1.2147098541259767
55700;55.0;84.0;5.0;1.0;1.2147098541259767
55701;55.0;84.0;6.0;1.0;1.2147098541259767
55702;55.0;84.0;7.0;1.0;1.2147098541259767
55703;55.0;84.0;8.0;1.0;1.2147098541259767
55704;55.0;84.0;9.0;1.0;1.2147098541259767
55705;55.0;84.0;10.0;1.0;1.2147098541259767
55706;55.0;84.0;11.0;1.0;1.2147098541259767
55707;55.0;84.0;12.0;1.0;1.2147098541259767
55708;55.0;84.0;13.0;1.0;1.2147098541259767
55709;55.0;84.0;14.0;1.0;1.2147098541259767
55710;55.0;85.0;0.0;1.0;1.1448933283487956
55711;55.0;85.0;1.0;1.0;1.1448933283487956
55712;55.0;85.0;2.0;1.0;1.1448933283487956
55713;55.0;85.0;3.0;1.0;1.1448933283487956
55714;55.0;85.0;4.0;1.0;1.1448933283487956
55715;55.0;85.0;5.0;1.0;1.1448933283487956
55716;55.0;85.0;6.0;1.0;1.1448933283487956
55717;55.0;85.0;7.0;1.0;1.1448933283487956
55718;55.0;85.0;8.0;1.0;1.1448933283487956
55719;55.0;85.0;9.0;1.0;1.1448933283487956
55720;55.0;85.0;10.0;1.0;1.1448933283487956
55721;55.0;85.0;11.0;1.0;1.1448933283487956
55722;55.0;86.0;0.0;1.0;1.159186151292589
55723;55.0;86.0;1.0;1.0;1.159186151292589
55724;55.0;86.0;2.0;1.0;1.159186151292589
55725;55.0;86.0;3.0;1.0;1.159186151292589
55726;55.0;86.0;4.0;1.0;1.159186151292589
55727;55.0;86.0;5.0;1.0;1.159186151292589
55728;55.0;86.0;6.0;1.0;1.159186151292589
55729;55.0;86.0;7.0;1.0;1.159186151292589
55730;55.0;86.0;8.0;1.0;1.159186151292589
55731;55.0;87.0;0.0;1.0;2.0096940994262695
55732;55.0;87.0;1.0;1.0;2.0096940994262695
55733;55.0;87.0;2.0;1.0;2.0096940994262695
55734;55.0;87.0;3.0;1.0;2.0096940994262695
55735;56.0;28.0;0.0;1.0;0.3141947388648987
55736;56.0;29.0;0.0;1.0;0.4295806884765625
55737;56.0;30.0;0.0;1.0;0.27395954728126526
55738;56.0;30.0;1.0;1.0;0.27395954728126526
55739;56.0;31.0;0.0;1.0;0.32072630524635315
55740;56.0;31.0;1.0;1.0;0.32072630524635315
55741;56.0;32.0;0.0;1.0;0.3461796045303345
55742;56.0;32.0;1.0;1.0;0.3461796045303345
55743;56.0;33.0;0.0;1.0;0.36206352710723877
55744;56.0;33.0;1.0;1.0;0.36206352710723877
55745;56.0;34.0;0.0;1.0;0.39111459255218506
55746;56.0;34.0;1.0;1.0;0.39111459255218506
55747;56.0;35.0;0.0;1.0;0.28560884793599445
55748;56.0;35.0;1.0;1.0;0.28560884793599445
55749;56.0;35.0;2.0;1.0;0.28560884793599445
55750;56.0;36.0;0.0;1.0;0.21596601605415344
55751;56.0;36.0;1.0;1.0;0.21596601605415344
55752;56.0;36.0;2.0;1.0;0.21596601605415344
55753;56.0;36.0;3.0;1.0;0.21596601605415344
55754;56.0;37.0;0.0;1.0;0.12616851925849915
55755;56.0;37.0;1.0;1.0;0.12616851925849915
55756;56.0;37.0;2.0;1.0;0.12616851925849915
55757;56.0;37.0;3.0;1.0;0.12616851925849915
55758;56.0;37.0;4.0;1.0;0.12616851925849915
55759;56.0;37.0;5.0;1.0;0.12616851925849915
55760;56.0;38.0;0.0;1.0;0.10564663012822469
55761;56.0;38.0;1.0;1.0;0.10564663012822469
55762;56.0;38.0;2.0;1.0;0.10564663012822469
55763;56.0;38.0;3.0;1.0;0.10564663012822469
55764;56.0;38.0;4.0;1.0;0.10564663012822469
55765;56.0;38.0;5.0;1.0;0.10564663012822469
55766;56.0;39.0;0.0;1.0;0.09659531286784581
55767;56.0;39.0;1.0;1.0;0.09659531286784581
55768;56.0;39.0;2.0;1.0;0.09659531286784581
55769;56.0;39.0;3.0;1.0;0.09659531286784581
55770;56.0;39.0;4.0;1.0;0.09659531286784581
55771;56.0;39.0;5.0;1.0;0.09659531286784581
55772;56.0;39.0;6.0;1.0;0.09659531286784581
55773;56.0;40.0;0.0;1.0;0.1383569496018546
55774;56.0;40.0;1.0;1.0;0.1383569496018546
55775;56.0;40.0;2.0;1.0;0.1383569496018546
55776;56.0;40.0;3.0;1.0;0.1383569496018546
55777;56.0;40.0;4.0;1.0;0.1383569496018546
55778;56.0;40.0;5.0;1.0;0.1383569496018546
55779;56.0;40.0;6.0;1.0;0.1383569496018546
55780;56.0;41.0;0.0;1.0;0.2742722988128662
55781;56.0;41.0;1.0;1.0;0.2742722988128662
55782;56.0;41.0;2.0;1.0;0.2742722988128662
55783;56.0;41.0;3.0;1.0;0.2742722988128662
55784;56.0;41.0;4.0;1.0;0.2742722988128662
55785;56.0;42.0;0.0;1.0;0.3999195098876953
55786;56.0;42.0;1.0;1.0;0.3999195098876953
55787;56.0;42.0;2.0;1.0;0.3999195098876953
55788;56.0;42.0;3.0;1.0;0.3999195098876953
55789;56.0;43.0;0.0;1.0;0.369881272315979
55790;56.0;43.0;1.0;1.0;0.369881272315979
55791;56.0;43.0;2.0;1.0;0.369881272315979
55792;56.0;43.0;3.0;1.0;0.369881272315979
55793;56.0;44.0;0.0;1.0;0.12282141049702962
55794;56.0;44.0;1.0;1.0;0.12282141049702962
55795;56.0;44.0;2.0;1.0;0.12282141049702962
55796;56.0;44.0;3.0;1.0;0.12282141049702962
55797;56.0;44.0;4.0;1.0;0.12282141049702962
55798;56.0;44.0;5.0;1.0;0.12282141049702962
55799;56.0;44.0;6.0;1.0;0.12282141049702962
55800;56.0;44.0;7.0;1.0;0.12282141049702962
55801;56.0;44.0;8.0;1.0;0.12282141049702962
55802;56.0;45.0;0.0;1.0;0.058863893151283264
55803;56.0;45.0;1.0;1.0;0.058863893151283264
55804;56.0;45.0;2.0;1.0;0.058863893151283264
55805;56.0;45.0;3.0;1.0;0.058863893151283264
55806;56.0;45.0;4.0;1.0;0.058863893151283264
55807;56.0;45.0;5.0;1.0;0.058863893151283264
55808;56.0;45.0;6.0;1.0;0.058863893151283264
55809;56.0;45.0;7.0;1.0;0.058863893151283264
55810;56.0;45.0;8.0;1.0;0.058863893151283264
55811;56.0;45.0;9.0;1.0;0.058863893151283264
55812;56.0;45.0;10.0;1.0;0.058863893151283264
55813;56.0;45.0;11.0;1.0;0.058863893151283264
55814;56.0;46.0;0.0;1.0;0.031310051679611206
55815;56.0;46.0;1.0;1.0;0.031310051679611206
55816;56.0;46.0;2.0;1.0;0.031310051679611206
55817;56.0;46.0;3.0;1.0;0.031310051679611206
55818;56.0;46.0;4.0;1.0;0.031310051679611206
55819;56.0;46.0;5.0;1.0;0.031310051679611206
55820;56.0;46.0;6.0;1.0;0.031310051679611206
55821;56.0;46.0;7.0;1.0;0.031310051679611206
55822;56.0;46.0;8.0;1.0;0.031310051679611206
55823;56.0;46.0;9.0;1.0;0.031310051679611206
55824;56.0;46.0;10.0;1.0;0.031310051679611206
55825;56.0;46.0;11.0;1.0;0.031310051679611206
55826;56.0;46.0;12.0;1.0;0.031310051679611206
55827;56.0;46.0;13.0;1.0;0.031310051679611206
55828;56.0;47.0;0.0;1.0;0.02989705155293147
55829;56.0;47.0;1.0;1.0;0.02989705155293147
55830;56.0;47.0;2.0;1.0;0.02989705155293147
55831;56.0;47.0;3.0;1.0;0.02989705155293147
55832;56.0;47.0;4.0;1.0;0.02989705155293147
55833;56.0;47.0;5.0;1.0;0.02989705155293147
55834;56.0;47.0;6.0;1.0;0.02989705155293147
55835;56.0;47.0;7.0;1.0;0.02989705155293147
55836;56.0;47.0;8.0;1.0;0.02989705155293147
55837;56.0;47.0;9.0;1.0;0.02989705155293147
55838;56.0;47.0;10.0;1.0;0.02989705155293147
55839;56.0;47.0;11.0;1.0;0.02989705155293147
55840;56.0;48.0;0.0;1.0;0.06276962161064148
55841;56.0;48.0;1.0;1.0;0.06276962161064148
55842;56.0;48.0;2.0;1.0;0.06276962161064148
55843;56.0;48.0;3.0;1.0;0.06276962161064148
55844;56.0;48.0;4.0;1.0;0.06276962161064148
55845;56.0;48.0;5.0;1.0;0.06276962161064148
55846;56.0;48.0;6.0;1.0;0.06276962161064148
55847;56.0;48.0;7.0;1.0;0.06276962161064148
55848;56.0;49.0;0.0;1.0;0.17286133766174316
55849;56.0;49.0;1.0;1.0;0.17286133766174316
55850;56.0;49.0;2.0;1.0;0.17286133766174316
55851;56.0;49.0;3.0;1.0;0.17286133766174316
55852;56.0;49.0;4.0;1.0;0.17286133766174316
55853;56.0;50.0;0.0;1.0;0.3265719711780548
55854;56.0;50.0;1.0;1.0;0.3265719711780548
55855;56.0;50.0;2.0;1.0;0.3265719711780548
55856;56.0;50.0;3.0;1.0;0.3265719711780548
55857;56.0;51.0;0.0;1.0;0.5249197483062744
55858;56.0;51.0;1.0;1.0;0.5249197483062744
55859;56.0;51.0;2.0;1.0;0.5249197483062744
55860;56.0;52.0;0.0;1.0;0.7614366412162781
55861;56.0;52.0;1.0;1.0;0.7614366412162781
55862;56.0;53.0;0.0;1.0;0.4294496774673462
55863;56.0;53.0;1.0;1.0;0.4294496774673462
55864;56.0;53.0;2.0;1.0;0.4294496774673462
55865;56.0;54.0;0.0;1.0;0.3858304023742676
55866;56.0;54.0;1.0;1.0;0.3858304023742676
55867;56.0;54.0;2.0;1.0;0.3858304023742676
55868;56.0;55.0;0.0;1.0;0.6311678290367126
55869;56.0;55.0;1.0;1.0;0.6311678290367126
55870;56.0;56.0;0.0;1.0;0.48784399032592773
55871;56.0;56.0;1.0;1.0;0.48784399032592773
55872;56.0;56.0;2.0;1.0;0.48784399032592773
55873;56.0;57.0;0.0;1.0;0.5081963539123535
55874;56.0;57.0;1.0;1.0;0.5081963539123535
55875;56.0;57.0;2.0;1.0;0.5081963539123535
55876;56.0;58.0;0.0;1.0;0.45961348215738934
55877;56.0;58.0;1.0;1.0;0.45961348215738934
55878;56.0;58.0;2.0;1.0;0.45961348215738934
55879;56.0;59.0;0.0;1.0;1.2103569507598877
55880;56.0;64.0;0.0;1.0;1.0776474475860596
55881;56.0;65.0;0.0;1.0;0.09570029377937317
55882;56.0;65.0;1.0;1.0;0.09570029377937317
55883;56.0;65.0;2.0;1.0;0.09570029377937317
55884;56.0;65.0;3.0;1.0;0.09570029377937317
55885;56.0;65.0;4.0;1.0;0.09570029377937317
55886;56.0;65.0;5.0;1.0;0.09570029377937317
55887;56.0;65.0;6.0;1.0;0.09570029377937317
55888;56.0;65.0;7.0;1.0;0.09570029377937317
55889;56.0;66.0;0.0;1.0;0.06760171326723965
55890;56.0;66.0;1.0;1.0;0.06760171326723965
55891;56.0;66.0;2.0;1.0;0.06760171326723965
55892;56.0;66.0;3.0;1.0;0.06760171326723965
55893;56.0;66.0;4.0;1.0;0.06760171326723965
55894;56.0;66.0;5.0;1.0;0.06760171326723965
55895;56.0;66.0;6.0;1.0;0.06760171326723965
55896;56.0;66.0;7.0;1.0;0.06760171326723965
55897;56.0;66.0;8.0;1.0;0.06760171326723965
55898;56.0;66.0;9.0;1.0;0.06760171326723965
55899;56.0;66.0;10.0;1.0;0.06760171326723965
55900;56.0;67.0;0.0;1.0;0.08702438076337178
55901;56.0;67.0;1.0;1.0;0.08702438076337178
55902;56.0;67.0;2.0;1.0;0.08702438076337178
55903;56.0;67.0;3.0;1.0;0.08702438076337178
55904;56.0;67.0;4.0;1.0;0.08702438076337178
55905;56.0;67.0;5.0;1.0;0.08702438076337178
55906;56.0;67.0;6.0;1.0;0.08702438076337178
55907;56.0;67.0;7.0;1.0;0.08702438076337178
55908;56.0;67.0;8.0;1.0;0.08702438076337178
55909;56.0;67.0;9.0;1.0;0.08702438076337178
55910;56.0;67.0;10.0;1.0;0.08702438076337178
55911;56.0;67.0;11.0;1.0;0.08702438076337178
55912;56.0;68.0;0.0;1.0;0.12160196671119103
55913;56.0;68.0;1.0;1.0;0.12160196671119103
55914;56.0;68.0;2.0;1.0;0.12160196671119103
55915;56.0;68.0;3.0;1.0;0.12160196671119103
55916;56.0;68.0;4.0;1.0;0.12160196671119103
55917;56.0;68.0;5.0;1.0;0.12160196671119103
55918;56.0;68.0;6.0;1.0;0.12160196671119103
55919;56.0;68.0;7.0;1.0;0.12160196671119103
55920;56.0;68.0;8.0;1.0;0.12160196671119103
55921;56.0;68.0;9.0;1.0;0.12160196671119103
55922;56.0;68.0;10.0;1.0;0.12160196671119103
55923;56.0;68.0;11.0;1.0;0.12160196671119103
55924;56.0;68.0;12.0;1.0;0.12160196671119103
55925;56.0;69.0;0.0;1.0;0.15705720015934535
55926;56.0;69.0;1.0;1.0;0.15705720015934535
55927;56.0;69.0;2.0;1.0;0.15705720015934535
55928;56.0;69.0;3.0;1.0;0.15705720015934535
55929;56.0;69.0;4.0;1.0;0.15705720015934535
55930;56.0;69.0;5.0;1.0;0.15705720015934535
55931;56.0;69.0;6.0;1.0;0.15705720015934535
55932;56.0;69.0;7.0;1.0;0.15705720015934535
55933;56.0;69.0;8.0;1.0;0.15705720015934535
55934;56.0;69.0;9.0;1.0;0.15705720015934535
55935;56.0;69.0;10.0;1.0;0.15705720015934535
55936;56.0;69.0;11.0;1.0;0.15705720015934535
55937;56.0;69.0;12.0;1.0;0.15705720015934535
55938;56.0;69.0;13.0;1.0;0.15705720015934535
55939;56.0;70.0;0.0;1.0;0.1811386744181315
55940;56.0;70.0;1.0;1.0;0.1811386744181315
55941;56.0;70.0;2.0;1.0;0.1811386744181315
55942;56.0;70.0;3.0;1.0;0.1811386744181315
55943;56.0;70.0;4.0;1.0;0.1811386744181315
55944;56.0;70.0;5.0;1.0;0.1811386744181315
55945;56.0;70.0;6.0;1.0;0.1811386744181315
55946;56.0;70.0;7.0;1.0;0.1811386744181315
55947;56.0;70.0;8.0;1.0;0.1811386744181315
55948;56.0;70.0;9.0;1.0;0.1811386744181315
55949;56.0;70.0;10.0;1.0;0.1811386744181315
55950;56.0;70.0;11.0;1.0;0.1811386744181315
55951;56.0;70.0;12.0;1.0;0.1811386744181315
55952;56.0;70.0;13.0;1.0;0.1811386744181315
55953;56.0;70.0;14.0;1.0;0.1811386744181315
55954;56.0;71.0;0.0;1.0;0.2342987427344689
55955;56.0;71.0;1.0;1.0;0.2342987427344689
55956;56.0;71.0;2.0;1.0;0.2342987427344689
55957;56.0;71.0;3.0;1.0;0.2342987427344689
55958;56.0;71.0;4.0;1.0;0.2342987427344689
55959;56.0;71.0;5.0;1.0;0.2342987427344689
55960;56.0;71.0;6.0;1.0;0.2342987427344689
55961;56.0;71.0;7.0;1.0;0.2342987427344689
55962;56.0;71.0;8.0;1.0;0.2342987427344689
55963;56.0;71.0;9.0;1.0;0.2342987427344689
55964;56.0;71.0;10.0;1.0;0.2342987427344689
55965;56.0;71.0;11.0;1.0;0.2342987427344689
55966;56.0;71.0;12.0;1.0;0.2342987427344689
55967;56.0;72.0;0.0;1.0;0.2349635362625122
55968;56.0;72.0;1.0;1.0;0.2349635362625122
55969;56.0;72.0;2.0;1.0;0.2349635362625122
55970;56.0;72.0;3.0;1.0;0.2349635362625122
55971;56.0;72.0;4.0;1.0;0.2349635362625122
55972;56.0;72.0;5.0;1.0;0.2349635362625122
55973;56.0;72.0;6.0;1.0;0.2349635362625122
55974;56.0;72.0;7.0;1.0;0.2349635362625122
55975;56.0;72.0;8.0;1.0;0.2349635362625122
55976;56.0;72.0;9.0;1.0;0.2349635362625122
55977;56.0;72.0;10.0;1.0;0.2349635362625122
55978;56.0;72.0;11.0;1.0;0.2349635362625122
55979;56.0;72.0;12.0;1.0;0.2349635362625122
55980;56.0;72.0;13.0;1.0;0.2349635362625122
55981;56.0;73.0;0.0;1.0;0.24131760597229004
55982;56.0;73.0;1.0;1.0;0.24131760597229004
55983;56.0;73.0;2.0;1.0;0.24131760597229004
55984;56.0;73.0;3.0;1.0;0.24131760597229004
55985;56.0;73.0;4.0;1.0;0.24131760597229004
55986;56.0;73.0;5.0;1.0;0.24131760597229004
55987;56.0;73.0;6.0;1.0;0.24131760597229004
55988;56.0;73.0;7.0;1.0;0.24131760597229004
55989;56.0;73.0;8.0;1.0;0.24131760597229004
55990;56.0;73.0;9.0;1.0;0.24131760597229004
55991;56.0;73.0;10.0;1.0;0.24131760597229004
55992;56.0;73.0;11.0;1.0;0.24131760597229004
55993;56.0;73.0;12.0;1.0;0.24131760597229004
55994;56.0;73.0;13.0;1.0;0.24131760597229004
55995;56.0;73.0;14.0;1.0;0.24131760597229004
55996;56.0;74.0;0.0;1.0;0.2491569221019745
55997;56.0;74.0;1.0;1.0;0.2491569221019745
55998;56.0;74.0;2.0;1.0;0.2491569221019745
55999;56.0;74.0;3.0;1.0;0.2491569221019745
56000;56.0;74.0;4.0;1.0;0.2491569221019745
56001;56.0;74.0;5.0;1.0;0.2491569221019745
56002;56.0;74.0;6.0;1.0;0.2491569221019745
56003;56.0;74.0;7.0;1.0;0.2491569221019745
56004;56.0;74.0;8.0;1.0;0.2491569221019745
56005;56.0;74.0;9.0;1.0;0.2491569221019745
56006;56.0;74.0;10.0;1.0;0.2491569221019745
56007;56.0;74.0;11.0;1.0;0.2491569221019745
56008;56.0;74.0;12.0;1.0;0.2491569221019745
56009;56.0;74.0;13.0;1.0;0.2491569221019745
56010;56.0;74.0;14.0;1.0;0.2491569221019745
56011;56.0;74.0;15.0;1.0;0.2491569221019745
56012;56.0;75.0;0.0;1.0;0.22809256447686088
56013;56.0;75.0;1.0;1.0;0.22809256447686088
56014;56.0;75.0;2.0;1.0;0.22809256447686088
56015;56.0;75.0;3.0;1.0;0.22809256447686088
56016;56.0;75.0;4.0;1.0;0.22809256447686088
56017;56.0;75.0;5.0;1.0;0.22809256447686088
56018;56.0;75.0;6.0;1.0;0.22809256447686088
56019;56.0;75.0;7.0;1.0;0.22809256447686088
56020;56.0;75.0;8.0;1.0;0.22809256447686088
56021;56.0;75.0;9.0;1.0;0.22809256447686088
56022;56.0;75.0;10.0;1.0;0.22809256447686088
56023;56.0;75.0;11.0;1.0;0.22809256447686088
56024;56.0;75.0;12.0;1.0;0.22809256447686088
56025;56.0;75.0;13.0;1.0;0.22809256447686088
56026;56.0;75.0;14.0;1.0;0.22809256447686088
56027;56.0;75.0;15.0;1.0;0.22809256447686088
56028;56.0;75.0;16.0;1.0;0.22809256447686088
56029;56.0;75.0;17.0;1.0;0.22809256447686088
56030;56.0;76.0;0.0;1.0;0.17396855354309082
56031;56.0;76.0;1.0;1.0;0.17396855354309082
56032;56.0;76.0;2.0;1.0;0.17396855354309082
56033;56.0;76.0;3.0;1.0;0.17396855354309082
56034;56.0;76.0;4.0;1.0;0.17396855354309082
56035;56.0;76.0;5.0;1.0;0.17396855354309082
56036;56.0;76.0;6.0;1.0;0.17396855354309082
56037;56.0;76.0;7.0;1.0;0.17396855354309082
56038;56.0;76.0;8.0;1.0;0.17396855354309082
56039;56.0;76.0;9.0;1.0;0.17396855354309082
56040;56.0;76.0;10.0;1.0;0.17396855354309082
56041;56.0;76.0;11.0;1.0;0.17396855354309082
56042;56.0;76.0;12.0;1.0;0.17396855354309082
56043;56.0;76.0;13.0;1.0;0.17396855354309082
56044;56.0;76.0;14.0;1.0;0.17396855354309082
56045;56.0;76.0;15.0;1.0;0.17396855354309082
56046;56.0;76.0;16.0;1.0;0.17396855354309082
56047;56.0;76.0;17.0;1.0;0.17396855354309082
56048;56.0;76.0;18.0;1.0;0.17396855354309082
56049;56.0;76.0;19.0;1.0;0.17396855354309082
56050;56.0;76.0;20.0;1.0;0.17396855354309082
56051;56.0;76.0;21.0;1.0;0.17396855354309082
56052;56.0;77.0;0.0;1.0;0.11823304768266349
56053;56.0;77.0;1.0;1.0;0.11823304768266349
56054;56.0;77.0;2.0;1.0;0.11823304768266349
56055;56.0;77.0;3.0;1.0;0.11823304768266349
56056;56.0;77.0;4.0;1.0;0.11823304768266349
56057;56.0;77.0;5.0;1.0;0.11823304768266349
56058;56.0;77.0;6.0;1.0;0.11823304768266349
56059;56.0;77.0;7.0;1.0;0.11823304768266349
56060;56.0;77.0;8.0;1.0;0.11823304768266349
56061;56.0;77.0;9.0;1.0;0.11823304768266349
56062;56.0;77.0;10.0;1.0;0.11823304768266349
56063;56.0;77.0;11.0;1.0;0.11823304768266349
56064;56.0;77.0;12.0;1.0;0.11823304768266349
56065;56.0;77.0;13.0;1.0;0.11823304768266349
56066;56.0;77.0;14.0;1.0;0.11823304768266349
56067;56.0;77.0;15.0;1.0;0.11823304768266349
56068;56.0;77.0;16.0;1.0;0.11823304768266349
56069;56.0;77.0;17.0;1.0;0.11823304768266349
56070;56.0;77.0;18.0;1.0;0.11823304768266349
56071;56.0;77.0;19.0;1.0;0.11823304768266349
56072;56.0;77.0;20.0;1.0;0.11823304768266349
56073;56.0;77.0;21.0;1.0;0.11823304768266349
56074;56.0;77.0;22.0;1.0;0.11823304768266349
56075;56.0;77.0;23.0;1.0;0.11823304768266349
56076;56.0;77.0;24.0;1.0;0.11823304768266349
56077;56.0;77.0;25.0;1.0;0.11823304768266349
56078;56.0;77.0;26.0;1.0;0.11823304768266349
56079;56.0;77.0;27.0;1.0;0.11823304768266349
56080;56.0;77.0;28.0;1.0;0.11823304768266349
56081;56.0;78.0;0.0;1.0;0.10215008599417551
56082;56.0;78.0;1.0;1.0;0.10215008599417551
56083;56.0;78.0;2.0;1.0;0.10215008599417551
56084;56.0;78.0;3.0;1.0;0.10215008599417551
56085;56.0;78.0;4.0;1.0;0.10215008599417551
56086;56.0;78.0;5.0;1.0;0.10215008599417551
56087;56.0;78.0;6.0;1.0;0.10215008599417551
56088;56.0;78.0;7.0;1.0;0.10215008599417551
56089;56.0;78.0;8.0;1.0;0.10215008599417551
56090;56.0;78.0;9.0;1.0;0.10215008599417551
56091;56.0;78.0;10.0;1.0;0.10215008599417551
56092;56.0;78.0;11.0;1.0;0.10215008599417551
56093;56.0;78.0;12.0;1.0;0.10215008599417551
56094;56.0;78.0;13.0;1.0;0.10215008599417551
56095;56.0;78.0;14.0;1.0;0.10215008599417551
56096;56.0;78.0;15.0;1.0;0.10215008599417551
56097;56.0;78.0;16.0;1.0;0.10215008599417551
56098;56.0;78.0;17.0;1.0;0.10215008599417551
56099;56.0;78.0;18.0;1.0;0.10215008599417551
56100;56.0;78.0;19.0;1.0;0.10215008599417551
56101;56.0;78.0;20.0;1.0;0.10215008599417551
56102;56.0;78.0;21.0;1.0;0.10215008599417551
56103;56.0;78.0;22.0;1.0;0.10215008599417551
56104;56.0;78.0;23.0;1.0;0.10215008599417551
56105;56.0;78.0;24.0;1.0;0.10215008599417551
56106;56.0;78.0;25.0;1.0;0.10215008599417551
56107;56.0;78.0;26.0;1.0;0.10215008599417551
56108;56.0;78.0;27.0;1.0;0.10215008599417551
56109;56.0;78.0;28.0;1.0;0.10215008599417551
56110;56.0;78.0;29.0;1.0;0.10215008599417551
56111;56.0;78.0;30.0;1.0;0.10215008599417551
56112;56.0;78.0;31.0;1.0;0.10215008599417551
56113;56.0;78.0;32.0;1.0;0.10215008599417551
56114;56.0;78.0;33.0;1.0;0.10215008599417551
56115;56.0;78.0;34.0;1.0;0.10215008599417551
56116;56.0;79.0;0.0;1.0;0.12829866409301757
56117;56.0;79.0;1.0;1.0;0.12829866409301757
56118;56.0;79.0;2.0;1.0;0.12829866409301757
56119;56.0;79.0;3.0;1.0;0.12829866409301757
56120;56.0;79.0;4.0;1.0;0.12829866409301757
56121;56.0;79.0;5.0;1.0;0.12829866409301757
56122;56.0;79.0;6.0;1.0;0.12829866409301757
56123;56.0;79.0;7.0;1.0;0.12829866409301757
56124;56.0;79.0;8.0;1.0;0.12829866409301757
56125;56.0;79.0;9.0;1.0;0.12829866409301757
56126;56.0;79.0;10.0;1.0;0.12829866409301757
56127;56.0;79.0;11.0;1.0;0.12829866409301757
56128;56.0;79.0;12.0;1.0;0.12829866409301757
56129;56.0;79.0;13.0;1.0;0.12829866409301757
56130;56.0;79.0;14.0;1.0;0.12829866409301757
56131;56.0;79.0;15.0;1.0;0.12829866409301757
56132;56.0;79.0;16.0;1.0;0.12829866409301757
56133;56.0;79.0;17.0;1.0;0.12829866409301757
56134;56.0;79.0;18.0;1.0;0.12829866409301757
56135;56.0;79.0;19.0;1.0;0.12829866409301757
56136;56.0;79.0;20.0;1.0;0.12829866409301757
56137;56.0;79.0;21.0;1.0;0.12829866409301757
56138;56.0;79.0;22.0;1.0;0.12829866409301757
56139;56.0;79.0;23.0;1.0;0.12829866409301757
56140;56.0;79.0;24.0;1.0;0.12829866409301757
56141;56.0;79.0;25.0;1.0;0.12829866409301757
56142;56.0;79.0;26.0;1.0;0.12829866409301757
56143;56.0;79.0;27.0;1.0;0.12829866409301757
56144;56.0;79.0;28.0;1.0;0.12829866409301757
56145;56.0;79.0;29.0;1.0;0.12829866409301757
56146;56.0;79.0;30.0;1.0;0.12829866409301757
56147;56.0;79.0;31.0;1.0;0.12829866409301757
56148;56.0;79.0;32.0;1.0;0.12829866409301757
56149;56.0;79.0;33.0;1.0;0.12829866409301757
56150;56.0;79.0;34.0;1.0;0.12829866409301757
56151;56.0;79.0;35.0;1.0;0.12829866409301757
56152;56.0;79.0;36.0;1.0;0.12829866409301757
56153;56.0;79.0;37.0;1.0;0.12829866409301757
56154;56.0;79.0;38.0;1.0;0.12829866409301757
56155;56.0;79.0;39.0;1.0;0.12829866409301757
56156;56.0;80.0;0.0;1.0;0.21632795333862304
56157;56.0;80.0;1.0;1.0;0.21632795333862304
56158;56.0;80.0;2.0;1.0;0.21632795333862304
56159;56.0;80.0;3.0;1.0;0.21632795333862304
56160;56.0;80.0;4.0;1.0;0.21632795333862304
56161;56.0;80.0;5.0;1.0;0.21632795333862304
56162;56.0;80.0;6.0;1.0;0.21632795333862304
56163;56.0;80.0;7.0;1.0;0.21632795333862304
56164;56.0;80.0;8.0;1.0;0.21632795333862304
56165;56.0;80.0;9.0;1.0;0.21632795333862304
56166;56.0;80.0;10.0;1.0;0.21632795333862304
56167;56.0;80.0;11.0;1.0;0.21632795333862304
56168;56.0;80.0;12.0;1.0;0.21632795333862304
56169;56.0;80.0;13.0;1.0;0.21632795333862304
56170;56.0;80.0;14.0;1.0;0.21632795333862304
56171;56.0;80.0;15.0;1.0;0.21632795333862304
56172;56.0;80.0;16.0;1.0;0.21632795333862304
56173;56.0;80.0;17.0;1.0;0.21632795333862304
